"ID","Meal Plan Description","Term Session Description","Entry Status Description","Room Location Description"
"351950016","Campanile","Fall 2023","In Room","Geoffroy Hall"
"361040060","50 Meal Blocks","Fall 2023","History","Off Campus"
"361080157","Cardinal","Fall 2023","In Room","Maple Hall"
"311130297","Cardinal","Fall 2023","In Room","Maple Hall"
"361340417","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 83"
"361500501","Campanile","Fall 2023","Application","Off Campus"
"381750702","Campanile","Fall 2023","In Room","Frederiksen Court 11"
"391930995","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"431260384","Campanile","Fall 2023","In Room","Wallace Hall"
"491520534","Gold","Fall 2023","In Room","Buchanan Hall"
"401610725","Cardinal","Fall 2023","In Room","Maple Hall"
"441690769","Cardinal","Fall 2023","In Room","Willow Hall"
"531900077","Cardinal","Fall 2023","In Room","Oak Hall"
"591000020","Cardinal","Fall 2023","In Room","Maple Hall"
"501010101","100 Meal Blocks","Fall 2023","History","Off Campus"
"551260240","Campanile","Fall 2023","History","Off Campus"
"571380322","50 Meal Blocks","Fall 2023","History","Off Campus"
"531350444","Cardinal","Fall 2023","In Room","Lyon Hall"
"571580522","Cardinal","Fall 2023","In Room","Wilson Hall"
"501660781","Cardinal","Fall 2023","In Room","Linden Hall"
"581780701","Gold","Fall 2023","In Room","Frederiksen Court 63"
"591780794","Cardinal","Fall 2023","In Room","Birch Hall"
"571760848","Gold","Fall 2023","In Room","Friley Hall"
"511860986","Campanile","Fall 2023","History","Off Campus"
"581950923","Cardinal","Fall 2023","In Room","Welch Hall"
"651040146","50 Meal Blocks","Fall 2023","History","Off Campus"
"631120258","Cardinal","Fall 2023","In Room","Welch Hall"
"641520483","Gold","Fall 2023","In Room","Geoffroy Hall"
"651400506","Cardinal","Fall 2023","In Room","Willow Hall"
"671140966","Cardinal","Fall 2023","In Room","Eaton Hall"
"781020010","Campanile","Fall 2023","History","Off Campus"
"791110120","Cardinal","Fall 2023","In Room","Willow Hall"
"771180237","Campanile","Fall 2023","In Room","Frederiksen Court 32"
"761460440","Cardinal","Fall 2023","In Room","Eaton Hall"
"781400519","Cardinal","Fall 2023","In Room","Welch Hall"
"761610611","Cardinal","Fall 2023","In Room","Helser Hall"
"761780687","Gold","Fall 2023","In Room","Wilson Hall"
"791670695","Cardinal","Fall 2023","In Room","Oak Hall"
"791790794","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 71"
"751700839","Cardinal","Fall 2023","In Room","Frederiksen Court 34"
"771870862","Cardinal","Fall 2023","In Room","Friley Hall"
"811100073","Campanile","Fall 2023","History","Off Campus"
"871060071","Campanile","Fall 2023","In Room","Frederiksen Court 31"
"801040104","Cardinal","Fall 2023","In Room","Martin Hall"
"811050105","Cardinal","Fall 2023","In Room","Elm Hall"
"811210332","Cardinal","Fall 2023","In Room","Frederiksen Court 63"
"891310333","Cardinal","Fall 2023","In Room","Friley Hall"
"831500607","Gold","Fall 2023","In Room","Friley Hall"
"861880891","Cardinal","Fall 2023","In Room","Willow Hall"
"981010042","50 Meal Blocks","Fall 2023","History","Off Campus"
"981240293","Gold","Fall 2023","In Room","Linden Hall"
"901320321","Campanile","Fall 2023","History","Off Campus"
"901200355","Cardinal","Fall 2023","In Room","Martin Hall"
"951730750","Gold","Fall 2023","In Room","Willow Hall"
"971950823","Gold","Fall 2023","In Room","Welch Hall"
"931800947","Campanile","Fall 2023","In Room","Frederiksen Court 83"
"951950970","Cardinal","Fall 2023","In Room","Elm Hall"
"011951097","Cardinal","Fall 2023","In Room","Birch Hall"
"001411598","Gold","Fall 2023","In Room","Wilson Hall"
"061761806","Cardinal","Fall 2023","In Room","Maple Hall"
"011811952","100 Meal Blocks","Fall 2023","History","Off Campus"
"091961944","25 Meal Blocks","Fall 2023","History","Off Campus"
"131971023","100 Meal Blocks","Fall 2023","History","Off Campus"
"181021063","Cardinal","Fall 2023","In Room","Martin Hall"
"161341341","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"111381425","Cardinal","Fall 2023","In Room","Wilson Hall"
"141301489","Cardinal","Fall 2023","In Room","Freeman Hall"
"131571607","Cardinal","Fall 2023","In Room","Martin Hall"
"151581619","Cardinal","Fall 2023","In Room","Helser Hall"
"161751760","Gold","Fall 2023","In Room","Birch Hall"
"191771764","Cardinal","Fall 2023","In Room","Linden Hall"
"101881920","Campanile","Fall 2023","Application","Off Campus"
"131801908","Cardinal","Fall 2023","In Room","Friley Hall"
"181971973","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 42"
"241061179","25 Meal Blocks","Fall 2023","History","Off Campus"
"221391484","Gold","Fall 2023","In Room","Friley Hall"
"201471514","Cardinal","Fall 2023","In Room","Willow Hall"
"291501554","Cardinal","Fall 2023","In Room","Helser Hall"
"291571580","Gold","Fall 2023","In Room","Frederiksen Court 51"
"291791703","Gold","Fall 2023","In Room","Helser Hall"
"251841915","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 32"
"301321456","Cardinal","Fall 2023","In Room","Frederiksen Court 21"
"301341495","Cardinal","Fall 2023","In Room","Willow Hall"
"311381445","Gold","Fall 2023","In Room","Helser Hall"
"391321429","Cardinal","Fall 2023","In Room","Frederiksen Court 32"
"351461529","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"331721843","Campanile","Fall 2023","In Room","Frederiksen Court 63"
"331001856","Cardinal","Fall 2023","In Room","Maple Hall"
"331791857","Cardinal","Fall 2023","In Room","Frederiksen Court 23"
"341701869","Gold","Fall 2023","In Room","Larch Hall"
"481081082","Campanile","Fall 2023","In Room","Frederiksen Court 12"
"431051136","Gold","Fall 2023","In Room","Helser Hall"
"401171250","Campanile","Fall 2023","History","Off Campus"
"401111291","Cardinal","Fall 2023","In Room","Willow Hall"
"431141278","Cardinal","Fall 2023","In Room","Helser Hall"
"481281241","100 Meal Blocks","Fall 2023","History","Off Campus"
"421371452","Cardinal","Fall 2023","In Room","Helser Hall"
"471341469","50 Meal Blocks","Fall 2023","History","Off Campus"
"421521636","Cardinal","Fall 2023","In Room","Willow Hall"
"461591615","Gold","Fall 2023","History","Off Campus"
"491611653","Cardinal","Fall 2023","In Room","Martin Hall"
"421611722","RA Plan","Fall 2023","In Room","Helser Hall"
"421691755","100 Meal Blocks","Fall 2023","History","Off Campus"
"461811906","Gold","Fall 2023","In Room","Frederiksen Court 33"
"461921940","Campanile","Fall 2023","In Room","Frederiksen Court 81"
"501991022","Cardinal","Fall 2023","In Room","Elm Hall"
"571111152","25 Meal Blocks","Fall 2023","In Room","Frederiksen Court 42"
"511111296","Cardinal","Fall 2023","In Room","Willow Hall"
"561391320","25 Meal Blocks","Fall 2023","In Room","University Village 103"
"571381351","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"511311435","50 Meal Blocks","Fall 2023","Application","Off Campus"
"591601694","Cardinal","Fall 2023","In Room","Maple Hall"
"581751753","RA Plan","Fall 2023","In Room","Freeman Hall"
"571821831","Campanile","Fall 2023","In Room","Wilson Hall"
"511811996","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"521831956","Cardinal","Fall 2023","In Room","Helser Hall"
"621901047","Campanile","Fall 2023","In Room","Friley Hall"
"691641016","Cardinal","Fall 2023","In Room","Wallace Hall"
"661111180","Cardinal","Fall 2023","In Room","Helser Hall"
"641331272","25 Meal Blocks","Fall 2023","In Room","Frederiksen Court 51"
"631451583","50 Meal Blocks","Fall 2023","Application","Off Campus"
"641461518","Cardinal","Fall 2023","In Room","Helser Hall"
"641401578","50 Meal Blocks","Fall 2023","History","Off Campus"
"641691723","Cardinal","Fall 2023","In Room","Maple Hall"
"641671787","Cardinal","Fall 2023","In Room","Martin Hall"
"661651777","Campanile","Fall 2023","In Room","Frederiksen Court 35"
"621911868","Cardinal","Fall 2023","In Room","Helser Hall"
"661841830","Cardinal","Fall 2023","In Room","Maple Hall"
"621221992","Cardinal","Fall 2023","In Room","Maple Hall"
"661991940","Cardinal","Fall 2023","In Room","Welch Hall"
"671971921","Gold","Fall 2023","In Room","Barton Hall"
"781021022","Campanile","Fall 2023","History","Off Campus"
"771501160","Cardinal","Fall 2023","In Room","Maple Hall"
"751161275","Gold","Fall 2023","In Room","Frederiksen Court 33"
"781511521","Cardinal","Fall 2023","In Room","Willow Hall"
"781651642","Cardinal","Fall 2023","In Room","Maple Hall"
"791661663","Campanile","Fall 2023","History","Off Campus"
"771721700","Gold","Fall 2023","In Room","Welch Hall"
"741731899","Cardinal","Fall 2023","In Room","Friley Hall"
"761841800","Cardinal","Fall 2023","In Room","Maple Hall"
"851101160","Cardinal","Fall 2023","In Room","Wilson Hall"
"861221281","Gold","Fall 2023","In Room","Larch Hall"
"831221327","Cardinal","Fall 2023","In Room","Helser Hall"
"861431306","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"891301429","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 42"
"811441574","Cardinal","Fall 2023","In Room","Friley Hall"
"851671789","Cardinal","Fall 2023","In Room","Martin Hall"
"801371912","100 Meal Blocks","Fall 2023","History","Off Campus"
"831801917","Campanile","Fall 2023","In Room","Wilson Hall"
"851831995","Cardinal","Fall 2023","In Room","Wilson Hall"
"891981993","Cardinal","Fall 2023","In Room","Oak Hall"
"931961067","Cardinal","Fall 2023","In Room","Helser Hall"
"991071053","Cardinal","Fall 2023","In Room","Linden Hall"
"971021187","100 Meal Blocks","Fall 2023","History","Off Campus"
"951281369","Gold","Fall 2023","In Room","Maple Hall"
"911331491","Campanile","Fall 2023","History","Off Campus"
"971471430","Cardinal","Fall 2023","In Room","Wallace Hall"
"931411588","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"931681778","Cardinal","Fall 2023","In Room","Eaton Hall"
"991801939","100 Meal Blocks","Fall 2023","In Room","Frederiksen Court 33"
"001982054","Cardinal","Fall 2023","In Room","Helser Hall"
"041952038","Campanile","Fall 2023","Reserved","Wilson Hall"
"011192264","Cardinal","Fall 2023","In Room","Helser Hall"
"031182222","Cardinal","Fall 2023","In Room","Welch Hall"
"041582617","Cardinal","Fall 2023","In Room","Eaton Hall"
"041662727","Cardinal","Fall 2023","In Room","Willow Hall"
"081972941","Gold","Fall 2023","In Room","Larch Hall"
"131152213","RA Plan","Fall 2023","In Room","Geoffroy Hall"
"191122279","Campanile","Fall 2023","History","Off Campus"
"181282337","Campanile","Fall 2023","History","Off Campus"
"101352454","Cardinal","Fall 2023","In Room","Wilson Hall"
"191302489","Campanile","Fall 2023","In Room","Willow Hall"
"111532688","Cardinal","Fall 2023","In Room","Linden Hall"
"121542686","Cardinal","Fall 2023","In Room","Maple Hall"
"141532678","Cardinal","Fall 2023","In Room","Helser Hall"
"151532669","100 Meal Blocks","Fall 2023","In Room","Frederiksen Court 11"
"111632754","Gold","Fall 2023","In Room","Friley Hall"
"111652785","Cardinal","Fall 2023","In Room","Buchanan Hall"
"131602715","Campanile","Fall 2023","In Room","Frederiksen Court 35"
"121742821","RA Plan","Fall 2023","In Room","Friley Hall"
"171802909","100 Meal Blocks","Fall 2023","History","Off Campus"
"251232250","Gold","Fall 2023","In Room","Buchanan Hall"
"271442451","Gold","Fall 2023","History","Off Campus"
"201482533","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"271662610","Cardinal","Fall 2023","In Room","Willow Hall"
"311382152","Cardinal","Fall 2023","In Room","Friley Hall"
"341012157","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"361122150","Cardinal","Fall 2023","In Room","Oak Hall"
"391112163","Cardinal","Fall 2023","In Room","Linden Hall"
"341392417","Cardinal","Fall 2023","In Room","Wallace Hall"
"371692610","Cardinal","Fall 2023","In Room","Helser Hall"
"321692745","Cardinal","Fall 2023","In Room","Eaton Hall"
"321792855","Cardinal","Fall 2023","In Room","Helser Hall"
"301872994","Cardinal","Fall 2023","In Room","Friley Hall"
"321852944","Cardinal","Fall 2023","In Room","Friley Hall"
"331812937","25 Meal Blocks","Fall 2023","History","Off Campus"
"361892978","Cardinal","Fall 2023","In Room","Helser Hall"
"381932982","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"431642044","Cardinal","Fall 2023","In Room","Frederiksen Court 51"
"421022196","Cardinal","Fall 2023","In Room","Larch Hall"
"491222253","Cardinal","Fall 2023","In Room","Helser Hall"
"491212399","50 Meal Blocks","Fall 2023","Cancelled","Off Campus"
"411342414","Cardinal","Fall 2023","In Room","Buchanan Hall"
"451372478","Cardinal","Fall 2023","In Room","Willow Hall"
"431432567","Gold","Fall 2023","In Room","Roberts Hall"
"441552617","Cardinal","Fall 2023","In Room","Maple Hall"
"491702712","Gold","Fall 2023","In Room","Friley Hall"
"491882842","Campanile","Fall 2023","History","Off Campus"
"421852914","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 35"
"541932036","Cardinal","Fall 2023","Cancelled","Off Campus"
"501242322","Campanile","Fall 2023","History","Off Campus"
"631042136","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 21"
"681292231","Cardinal","Fall 2023","In Room","Maple Hall"
"691262273","Cardinal","Fall 2023","History","Off Campus"
"651362498","Campanile","Fall 2023","In Room","Frederiksen Court 43"
"631432556","Cardinal","Fall 2023","In Room","Maple Hall"
"621552645","50 Meal Blocks","Fall 2023","History","Off Campus"
"681732761","50 Meal Blocks","Fall 2023","Reserved","Off Campus"
"741072122","Cardinal","Fall 2023","In Room","Helser Hall"
"771152140","Cardinal","Fall 2023","In Room","Oak Hall"
"771012156","Cardinal","Fall 2023","In Room","Barton Hall"
"721152215","Gold","Fall 2023","In Room","Willow Hall"
"751362363","Campanile","Fall 2023","In Room","Frederiksen Court 62"
"751362464","Cardinal","Fall 2023","In Room","Martin Hall"
"761812872","Cardinal","Fall 2023","In Room","Friley Hall"
"831142046","Cardinal","Fall 2023","In Room","Willow Hall"
"851992067","Campanile","Fall 2023","In Room","Geoffroy Hall"
"871132100","Cardinal","Fall 2023","In Room","Eaton Hall"
"861112225","Cardinal","Fall 2023","In Room","Willow Hall"
"891552541","Cardinal","Fall 2023","In Room","Helser Hall"
"851782888","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"801872983","Cardinal","Fall 2023","In Room","Wilson Hall"
"811832944","Cardinal","Fall 2023","In Room","Larch Hall"
"921012196","Cardinal","Fall 2023","In Room","Maple Hall"
"931002116","Cardinal","Fall 2023","In Room","Martin Hall"
"941392477","Cardinal","Fall 2023","In Room","Willow Hall"
"941492562","100 Meal Blocks","Fall 2023","History","Off Campus"
"971532646","Cardinal","Fall 2023","In Room","Friley Hall"
"921762761","Cardinal","Fall 2023","In Room","Helser Hall"
"991712878","Cardinal","Fall 2023","In Room","Maple Hall"
"021173061","Cardinal","Fall 2023","In Room","Helser Hall"
"051983028","Cardinal","Fall 2023","In Room","Welch Hall"
"021143254","Cardinal","Fall 2023","In Room","Maple Hall"
"021103271","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"041773230","Cardinal","Fall 2023","In Room","Martin Hall"
"091253398","25 Meal Blocks","Fall 2023","History","Off Campus"
"011463639","100 Meal Blocks","Fall 2023","History","Off Campus"
"021513645","Cardinal","Fall 2023","In Room","Linden Hall"
"071753780","Cardinal","Fall 2023","In Room","Friley Hall"
"041843967","50 Meal Blocks","Fall 2023","History","Off Campus"
"151923018","Cardinal","Fall 2023","In Room","Friley Hall"
"101043173","Cardinal","Fall 2023","In Room","Maple Hall"
"151123236","Cardinal","Fall 2023","In Room","Maple Hall"
"131363495","50 Meal Blocks","Fall 2023","History","Off Campus"
"141373405","Campanile","Fall 2023","History","Off Campus"
"171473440","Cardinal","Fall 2023","In Room","Willow Hall"
"131453524","Cardinal","Fall 2023","In Room","Maple Hall"
"151673634","Cardinal","Fall 2023","In Room","Helser Hall"
"101623772","Cardinal","Fall 2023","In Room","Oak Hall"
"121743845","Cardinal","Fall 2023","In Room","Larch Hall"
"221993040","Cardinal","Fall 2023","In Room","Friley Hall"
"231923005","25 Meal Blocks","Fall 2023","History","Off Campus"
"211013209","Gold","Fall 2023","In Room","Wilson Hall"
"231223355","Cardinal","Fall 2023","Reserved","Friley Hall"
"251273363","Campanile","Fall 2023","In Room","Frederiksen Court 33"
"211533690","Cardinal","Fall 2023","Reserved","Roberts Hall"
"321053143","100 Meal Blocks","Fall 2023","In Room","University Village 124"
"331053100","Cardinal","Fall 2023","In Room","Friley Hall"
"361013179","Cardinal","Fall 2023","In Room","Maple Hall"
"321113265","Cardinal","Fall 2023","In Room","Birch Hall"
"311333484","Cardinal","Fall 2023","In Room","Helser Hall"
"381393439","Cardinal","Fall 2023","In Room","Willow Hall"
"311593645","Cardinal","Fall 2023","In Room","Oak Hall"
"381663620","Cardinal","Fall 2023","In Room","Friley Hall"
"331813733","Cardinal","Fall 2023","In Room","Frederiksen Court 73"
"341733855","Campanile","Fall 2023","Application","Off Campus"
"391873937","Gold","Fall 2023","In Room","Willow Hall"
"461003137","Cardinal","Fall 2023","In Room","Helser Hall"
"481023129","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 73"
"481023129","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 73"
"491103105","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"451193212","Gold","Fall 2023","In Room","Geoffroy Hall"
"471133209","Cardinal","Fall 2023","In Room","Roberts Hall"
"491283387","Cardinal","Fall 2023","In Room","Oak Hall"
"491323392","25 Meal Blocks","Fall 2023","Reserved","Off Campus"
"471683759","Cardinal","Fall 2023","In Room","Maple Hall"
"521063113","Cardinal","Fall 2023","In Room","Helser Hall"
"551053127","Gold","Fall 2023","In Room","Martin Hall"
"561083103","100 Meal Blocks","Fall 2023","In Room","Frederiksen Court 36"
"561113238","Cardinal","Fall 2023","In Room","Elm Hall"
"531253371","Cardinal","Fall 2023","In Room","Elm Hall"
"521313474","Campanile","Fall 2023","Application","Off Campus"
"591563541","Cardinal","Fall 2023","In Room","Eaton Hall"
"521503685","Cardinal","Fall 2023","In Room","Buchanan Hall"
"531643731","Cardinal","Fall 2023","In Room","Barton Hall"
"551893966","Campanile","Fall 2023","History","Off Campus"
"641163215","50 Meal Blocks","Fall 2023","History","Off Campus"
"661143228","Cardinal","Fall 2023","In Room","Buchanan Hall"
"681133216","Campanile","Fall 2023","In Room","Frederiksen Court 41"
"681273210","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"621393484","Cardinal","Fall 2023","In Room","Eaton Hall"
"671343428","Gold","Fall 2023","History","Off Campus"
"611433504","Cardinal","Fall 2023","In Room","Oak Hall"
"691703721","Cardinal","Fall 2023","In Room","Wilson Hall"
"641873972","Cardinal","Fall 2023","In Room","Lyon Hall"
"771953068","Cardinal","Fall 2023","In Room","Martin Hall"
"731223315","Cardinal","Fall 2023","In Room","Wilson Hall"
"761483554","50 Meal Blocks","Fall 2023","Application","Off Campus"
"781473548","100 Meal Blocks","Fall 2023","In Room","Frederiksen Court 72"
"791693670","Cardinal","Fall 2023","In Room","Friley Hall"
"731623704","Campanile","Fall 2023","History","Off Campus"
"781753790","Gold","Fall 2023","In Room","Willow Hall"
"741843952","Gold","Fall 2023","In Room","Wallace Hall"
"891963039","Campanile","Fall 2023","History","Off Campus"
"801023132","Cardinal","Fall 2023","In Room","Helser Hall"
"811923169","Gold","Fall 2023","In Room","Frederiksen Court 74"
"861013179","Cardinal","Fall 2023","In Room","Maple Hall"
"891183120","Cardinal","Fall 2023","In Room","Friley Hall"
"811143232","100 Meal Blocks","Fall 2023","History","Off Campus"
"811193318","Gold","Fall 2023","In Room","Martin Hall"
"811233383","Cardinal","Fall 2023","In Room","Wilson Hall"
"881343300","Cardinal","Fall 2023","In Room","Martin Hall"
"811323494","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"801453562","Cardinal","Fall 2023","In Room","Maple Hall"
"891563500","Cardinal","Fall 2023","In Room","Martin Hall"
"861623795","Cardinal","Fall 2023","In Room","Elm Hall"
"871613729","Cardinal","Fall 2023","In Room","Frederiksen Court 35"
"921093137","Campanile","Fall 2023","In Room","University Village 116"
"981133150","Campanile","Fall 2023","In Room","Friley Hall"
"991263111","Cardinal","Fall 2023","In Room","Helser Hall"
"971273309","Cardinal","Fall 2023","In Room","Buchanan Hall"
"981313360","Campanile","Fall 2023","In Room","Frederiksen Court 41"
"971323439","Cardinal","Fall 2023","In Room","Maple Hall"
"971463517","Gold","Fall 2023","In Room","Frederiksen Court 62"
"921543651","Cardinal","Fall 2023","In Room","Roberts Hall"
"951663705","Cardinal","Fall 2023","In Room","Buchanan Hall"
"931703886","Cardinal","Fall 2023","In Room","Buchanan Hall"
"051994016","100 Meal Blocks","Fall 2023","History","Off Campus"
"091014094","Cardinal","Fall 2023","In Room","Willow Hall"
"081094177","Gold","Fall 2023","In Room","Buchanan Hall"
"021194274","Cardinal","Fall 2023","In Room","Helser Hall"
"041394462","Cardinal","Fall 2023","In Room","Eaton Hall"
"051374465","Cardinal","Fall 2023","In Room","Buchanan Hall"
"051304498","Cardinal","Fall 2023","In Room","Helser Hall"
"081444599","50 Meal Blocks","Fall 2023","In Room","University Village 127"
"001174721","Campanile","Fall 2023","In Room","Buchanan Hall"
"031674715","Gold","Fall 2023","In Room","Friley Hall"
"091664729","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"011714862","Campanile","Fall 2023","In Room","Frederiksen Court 61"
"081834989","Campanile","Fall 2023","In Room","Frederiksen Court 81"
"111964072","Cardinal","Fall 2023","In Room","Helser Hall"
"131914085","Cardinal","Fall 2023","In Room","Maple Hall"
"111464177","Cardinal","Fall 2023","In Room","Larch Hall"
"111184273","Gold","Fall 2023","In Room","Martin Hall"
"181124249","Cardinal","Fall 2023","In Room","Wilson Hall"
"131224310","Cardinal","Fall 2023","In Room","Willow Hall"
"101494531","Gold","Fall 2023","In Room","Friley Hall"
"111454572","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"141694741","50 Meal Blocks","Fall 2023","History","Off Campus"
"101764851","50 Meal Blocks","Fall 2023","History","Off Campus"
"171844995","100 Meal Blocks","Fall 2023","History","Off Campus"
"261934017","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"261974163","Cardinal","Fall 2023","In Room","Martin Hall"
"201124222","Campanile","Fall 2023","In Room","Frederiksen Court 12"
"261134288","Cardinal","Fall 2023","In Room","Helser Hall"
"271284334","Cardinal","Fall 2023","In Room","Larch Hall"
"231304495","Gold","Fall 2023","In Room","Wilson Hall"
"241314401","Campanile","Fall 2023","In Room","Buchanan Hall"
"201334527","Gold","Fall 2023","In Room","Roberts Hall"
"201464551","Gold","Fall 2023","In Room","Willow Hall"
"211574652","Gold","Fall 2023","In Room","Geoffroy Hall"
"221944609","Cardinal","Fall 2023","In Room","Wilson Hall"
"251554665","25 Meal Blocks","Fall 2023","History","Off Campus"
"261594666","50 Meal Blocks","Fall 2023","Application","Off Campus"
"261604794","25 Meal Blocks","Fall 2023","Application","Off Campus"
"221814993","Cardinal","Fall 2023","In Room","Barton Hall"
"241894945","Cardinal","Fall 2023","In Room","Linden Hall"
"281814976","Gold","Fall 2023","In Room","Friley Hall"
"361994058","Cardinal","Fall 2023","In Room","Helser Hall"
"351484424","Cardinal","Fall 2023","In Room","Barton Hall"
"371354424","Cardinal","Fall 2023","In Room","Larch Hall"
"341404505","Cardinal","Fall 2023","In Room","Martin Hall"
"361404503","Gold","Fall 2023","In Room","Birch Hall"
"311714822","50 Meal Blocks","Fall 2023","Application","Off Campus"
"381794859","Campanile","Fall 2023","In Room","Frederiksen Court 35"
"301834951","Campanile","Fall 2023","In Room","Frederiksen Court 31"
"451994056","Cardinal","Fall 2023","In Room","Maple Hall"
"441154215","Campanile","Fall 2023","In Room","Wallace Hall"
"451294316","Cardinal","Fall 2023","In Room","Freeman Hall"
"461224333","25 Meal Blocks","Fall 2023","In Room","Frederiksen Court 81"
"491474480","Gold","Fall 2023","In Room","Oak Hall"
"431744854","Cardinal","Fall 2023","In Room","Willow Hall"
"481864908","100 Meal Blocks","Fall 2023","In Room","Frederiksen Court 22"
"561974053","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"551064165","Cardinal","Fall 2023","In Room","Larch Hall"
"581294369","Cardinal","Fall 2023","In Room","Larch Hall"
"551454430","Gold","Fall 2023","In Room","Helser Hall"
"531474543","100 Meal Blocks","Fall 2023","In Room","Eaton Hall"
"531474543","RA Plan","Fall 2023","In Room","Eaton Hall"
"541414585","Cardinal","Fall 2023","In Room","Larch Hall"
"581464538","Gold","Fall 2023","In Room","Frederiksen Court 72"
"581534699","Gold","Fall 2023","In Room","University Village 111"
"561644767","Gold","Fall 2023","History","Off Campus"
"571624708","Cardinal","Fall 2023","In Room","Roberts Hall"
"581764849","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"501834981","Cardinal","Fall 2023","In Room","Friley Hall"
"631064144","Cardinal","Fall 2023","In Room","Barton Hall"
"681604680","Cardinal","Fall 2023","In Room","Maple Hall"
"691624671","Campanile","Fall 2023","Reserved","Off Campus"
"671674774","100 Meal Blocks","Fall 2023","History","Off Campus"
"691734809","Gold","Fall 2023","In Room","Welch Hall"
"641864995","Gold","Fall 2023","In Room","Helser Hall"
"691894935","Cardinal","Fall 2023","In Room","Elm Hall"
"731924075","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"791954086","Cardinal","Fall 2023","In Room","Larch Hall"
"701094236","Cardinal","Fall 2023","In Room","Birch Hall"
"741154295","25 Meal Blocks","Fall 2023","In Room","Frederiksen Court 51"
"761464567","Cardinal","Fall 2023","In Room","Birch Hall"
"701664761","Gold","Fall 2023","In Room","Eaton Hall"
"711634761","25 Meal Blocks","Fall 2023","History","Off Campus"
"781754758","Campanile","Fall 2023","In Room","Wilson Hall"
"771794866","Cardinal","Fall 2023","In Room","Oak Hall"
"811964062","Campanile","Fall 2023","History","Off Campus"
"831974064","Gold","Fall 2023","In Room","Wallace Hall"
"851044137","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 13"
"871254374","Cardinal","Fall 2023","In Room","Eaton Hall"
"841334413","Cardinal","Fall 2023","In Room","Willow Hall"
"851434546","Cardinal","Fall 2023","In Room","Larch Hall"
"861594606","Cardinal","Fall 2023","In Room","Wilson Hall"
"831374816","Cardinal","Fall 2023","In Room","Linden Hall"
"841704866","Cardinal","Fall 2023","In Room","Eaton Hall"
"951964026","Cardinal","Fall 2023","In Room","Larch Hall"
"901064171","Gold","Fall 2023","In Room","Helser Hall"
"931094152","Cardinal","Fall 2023","In Room","Eaton Hall"
"921184358","Gold","Fall 2023","In Room","Larch Hall"
"971214328","Campanile","Fall 2023","In Room","Frederiksen Court 83"
"961474586","Campanile","Fall 2023","In Room","Frederiksen Court 21"
"961564687","Cardinal","Fall 2023","In Room","Wilson Hall"
"931804940","50 Meal Blocks","Fall 2023","History","Off Campus"
"991994970","Cardinal","Fall 2023","In Room","Helser Hall"
"001955071","Cardinal","Fall 2023","In Room","Willow Hall"
"011095088","Cardinal","Fall 2023","In Room","Roberts Hall"
"031005140","100 Meal Blocks","Fall 2023","History","Off Campus"
"031285459","Gold","Fall 2023","History","Off Campus"
"031435554","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"081415555","50 Meal Blocks","Fall 2023","History","Off Campus"
"021775720","Gold","Fall 2023","In Room","Wilson Hall"
"021625753","Cardinal","Fall 2023","In Room","Willow Hall"
"091735760","25 Meal Blocks","Fall 2023","Application","Off Campus"
"081705898","Campanile","Fall 2023","History","Off Campus"
"011875901","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 23"
"051865996","Cardinal","Fall 2023","In Room","Wilson Hall"
"081895928","Cardinal","Fall 2023","In Room","Maple Hall"
"191985025","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"151035172","Cardinal","Fall 2023","In Room","Friley Hall"
"181065108","Gold","Fall 2023","In Room","Geoffroy Hall"
