"ID","Meal Plan Description","Term Session Description","Entry Status Description","Room Location Description"
"955144632","Bronze","Fall 2021","History","Off Campus"
"915274878","Cardinal","Fall 2021","In Room","Friley Hall"
"935334843","Cardinal","Fall 2021","In Room","Friley Hall"
"005545040","Cardinal","Fall 2021","In Room","Maple Hall"
"025765399","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"075805397","Gold","Fall 2021","In Room","Geoffroy Hall"
"055265764","Cardinal","Fall 2021","In Room","Larch Hall"
"125685111","Cardinal","Fall 2021","In Room","Frederiksen Court 62"
"115995430","Gold","Fall 2021","In Room","Friley Hall"
"185925465","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"145135681","Gold","Fall 2021","In Room","Oak Hall"
"185145695","Cardinal","Fall 2021","In Room","Friley Hall"
"105355870","Gold","Fall 2021","In Room","Larch Hall"
"115335927","Cardinal","Fall 2021","In Room","Barton Hall"
"175425906","Cardinal","Fall 2021","In Room","Maple Hall"
"225605289","Cardinal","Fall 2021","In Room","Maple Hall"
"235665219","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"215845361","Gold","Fall 2021","In Room","Birch Hall"
"275455459","Cardinal","Fall 2021","In Room","Eaton Hall"
"225095571","Silver","Fall 2021","In Room","Frederiksen Court 62"
"295055568","Cardinal","Fall 2021","In Room","Buchanan Hall"
"205045646","25 Flex Block","Fall 2021","History","Off Campus"
"265115683","25 Flex Block","Fall 2021","Application","Off Campus"
"285305865","Cardinal","Fall 2021","In Room","Friley Hall"
"295335818","Gold","Fall 2021","In Room","Geoffroy Hall"
"285535900","Gold","Fall 2021","In Room","Oak Hall"
"365555066","Gold","Fall 2021","In Room","Geoffroy Hall"
"345645113","Gold","Fall 2021","In Room","Friley Hall"
"335735273","Gold","Fall 2021","In Room","Geoffroy Hall"
"345185673","Cardinal","Fall 2021","In Room","Lyon Hall"
"385135657","Gold","Fall 2021","In Room","Friley Hall"
"305265776","Gold","Fall 2021","In Room","Friley Hall"
"385325895","Cardinal","Fall 2021","History","Off Campus"
"305405999","Cardinal","Fall 2021","In Room","Friley Hall"
"455515082","Gold","Fall 2021","In Room","Friley Hall"
"425825419","Gold","Fall 2021","In Room","Frederiksen Court 22"
"495095535","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"455295712","Bronze","Fall 2021","Application","Off Campus"
"475315814","50 Flex Block","Fall 2021","In Room","University Village 127"
"475435928","Gold","Fall 2021","In Room","Maple Hall"
"535615171","25 Flex Block","Fall 2021","In Room","Frederiksen Court 24"
"545705203","Bronze","Fall 2021","In Room","Friley Hall"
"505725316","Cardinal","Fall 2021","In Room","Eaton Hall"
"505785376","Gold","Fall 2021","In Room","Geoffroy Hall"
"535815363","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"545975440","Cardinal","Fall 2021","In Room","Martin Hall"
"515185680","Cardinal","Fall 2021","In Room","Friley Hall"
"525245711","105 Flex Block","Fall 2021","History","Off Campus"
"625565081","Cardinal","Fall 2021","In Room","Friley Hall"
"615535117","Bronze","Fall 2021","History","Off Campus"
"655615101","Cardinal","Fall 2021","In Room","Larch Hall"
"695695114","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"685815304","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"605805409","Cardinal","Fall 2021","In Room","Buchanan Hall"
"605935509","Cardinal","Fall 2021","In Room","Roberts Hall"
"665115686","Cardinal","Fall 2021","In Room","Maple Hall"
"675115634","Bronze","Fall 2021","In Room","Buchanan Hall"
"605195735","Cardinal","Fall 2021","In Room","Friley Hall"
"615205828","Bronze","Fall 2021","In Room","Frederiksen Court 61"
"635435920","85 Flex Block","Fall 2021","History","Off Campus"
"775595086","Cyclone","Fall 2021","In Room","Friley Hall"
"735615122","105 Flex Block","Fall 2021","History","Off Campus"
"745795165","50 Flex Block","Fall 2021","In Room","Frederiksen Court 42"
"755885122","Cardinal","Fall 2021","In Room","Birch Hall"
"775795236","Silver","Fall 2021","Application","Off Campus"
"785795294","Cardinal","Fall 2021","In Room","Friley Hall"
"705765328","50 Flex Block","Fall 2021","In Room","Frederiksen Court 82"
"715985460","Cardinal","Fall 2021","In Room","Larch Hall"
"765085444","85 Flex Block","Fall 2021","Application","Off Campus"
"725925518","Cyclone","Fall 2021","In Room","Frederiksen Court 13"
"745035527","Gold","Fall 2021","In Room","Helser Hall"
"795125645","Gold","Fall 2021","In Room","Larch Hall"
"715245720","Gold","Fall 2021","In Room","Friley Hall"
"735495951","25 Flex Block","Fall 2021","History","Off Campus"
"785485956","Cardinal","Fall 2021","In Room","Martin Hall"
"875565086","Cardinal","Fall 2021","In Room","Helser Hall"
"835615193","Gold","Fall 2021","In Room","Larch Hall"
"855005582","Bronze","Fall 2021","Application","Off Campus"
"895055508","Cardinal","Fall 2021","Reserved","Oak Hall"
"865345824","Cardinal","Fall 2021","In Room","Friley Hall"
"865315855","Cardinal","Fall 2021","In Room","Willow Hall"
"835405950","Cardinal","Fall 2021","Cancelled","Off Campus"
"945585083","Gold","Fall 2021","In Room","Geoffroy Hall"
"975555073","85 Flex Block","Fall 2021","Application","Off Campus"
"985695126","Gold","Fall 2021","In Room","Geoffroy Hall"
"905725230","Cardinal","Fall 2021","In Room","Larch Hall"
"965935475","25 Flex Block","Fall 2021","Application","Off Campus"
"975945494","25 Flex Block","Fall 2021","Application","Off Campus"
"915985546","Cardinal","Fall 2021","In Room","Buchanan Hall"
"935075608","Gold","Fall 2021","Application","Off Campus"
"985205734","Gold","Fall 2021","In Room","Friley Hall"
"965415851","Cardinal","Fall 2021","In Room","Oak Hall"
"955475902","Cardinal","Fall 2021","In Room","Helser Hall"
"015536040","Cardinal","Fall 2021","In Room","Martin Hall"
"055536054","Gold","Fall 2021","In Room","Oak Hall"
"005676268","Cardinal","Fall 2021","In Room","Friley Hall"
"095756285","Gold","Fall 2021","In Room","Eaton Hall"
"055856303","Cardinal","Fall 2021","In Room","Eaton Hall"
"105416056","Cardinal","Fall 2021","Reserved","Friley Hall"
"105606299","Cardinal","Fall 2021","In Room","Helser Hall"
"115706262","Cardinal","Fall 2021","In Room","Eaton Hall"
"125676288","Bronze","Fall 2021","Application","Off Campus"
"145846380","Gold","Fall 2021","In Room","Larch Hall"
"165906472","Cardinal","Fall 2021","In Room","Larch Hall"
"115026580","Cardinal","Fall 2021","In Room","Elm Hall"
"125126729","CyFlex","Fall 2021","In Room","Frederiksen Court 53"
"125296720","Cardinal","Fall 2021","In Room","Friley Hall"
"185226736","Gold","Fall 2021","In Room","Geoffroy Hall"
"165326824","Gold","Fall 2021","In Room","Larch Hall"
"155406920","Cardinal","Fall 2021","In Room","Roberts Hall"
"175456986","Cardinal","Fall 2021","In Room","Lyon Hall"
"205476008","Gold","Fall 2021","In Room","Friley Hall"
"245686190","50 Flex Block","Fall 2021","In Room","Frederiksen Court 63"
"295686145","50 Flex Block","Fall 2021","Application","Off Campus"
"225706261","Cardinal","Fall 2021","In Room","Willow Hall"
"265866276","Cardinal","Fall 2021","In Room","Helser Hall"
"215746317","Bronze","Fall 2021","Application","Off Campus"
"225816351","Bronze","Fall 2021","In Room","Frederiksen Court 21"
"235846311","Bronze","Fall 2021","History","Off Campus"
"275086514","50 Flex Block","Fall 2021","In Room","Frederiksen Court 42"
"285006587","Bronze","Fall 2021","History","Off Campus"
"225176610","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"265176692","Cardinal","Fall 2021","In Room","Elm Hall"
"215366870","Gold","Fall 2021","In Room","Geoffroy Hall"
"315556146","Cardinal","Fall 2021","In Room","Martin Hall"
"375826312","25 Flex Block","Fall 2021","History","Off Campus"
"305896468","Cardinal","Fall 2021","In Room","Birch Hall"
"305906566","Cardinal","Fall 2021","In Room","Willow Hall"
"385016546","25 Flex Block","Fall 2021","In Room","University Village 126"
"305066635","Bronze","Fall 2021","In Room","University Village 163"
"365226775","Gold","Fall 2021","In Room","Maple Hall"
"315276806","50 Flex Block","Fall 2021","Application","Off Campus"
"335306821","Cyclone","Fall 2021","In Room","Barton Hall"
"455506084","Gold","Fall 2021","In Room","Birch Hall"
"485546013","Cardinal","Fall 2021","In Room","Barton Hall"
"405536118","Cardinal","Fall 2021","In Room","Willow Hall"
"425686101","Cardinal","Fall 2021","In Room","Elm Hall"
"495746244","Gold","Fall 2021","In Room","Oak Hall"
"435886392","Cardinal","Fall 2021","In Room","Martin Hall"
"465946391","Gold","Fall 2021","In Room","Willow Hall"
"485826367","Cardinal","Fall 2021","In Room","Martin Hall"
"405906528","Cardinal","Fall 2021","In Room","Willow Hall"
"485126669","Cardinal","Fall 2021","In Room","Oak Hall"
"415176766","Cardinal","Fall 2021","In Room","Buchanan Hall"
"465226792","Gold","Fall 2021","In Room","Friley Hall"
"495256717","Cyclone","Fall 2021","In Room","Frederiksen Court 72"
"505696019","Cardinal","Fall 2021","In Room","Elm Hall"
"505076678","Gold","Fall 2021","In Room","Buchanan Hall"
"565496964","Cardinal","Fall 2021","In Room","Friley Hall"
"575496982","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"655576060","Gold","Fall 2021","In Room","Friley Hall"
"695686136","50 Flex Block","Fall 2021","History","Off Campus"
"625726230","Cardinal","Fall 2021","In Room","Maple Hall"
"645656259","Cardinal","Fall 2021","In Room","Roberts Hall"
"645816393","Cardinal","Fall 2021","In Room","Willow Hall"
"665056541","Gold","Fall 2021","In Room","Geoffroy Hall"
"625196680","50 Flex Block","Fall 2021","History","Off Campus"
"635316823","Bronze","Fall 2021","In Room","Friley Hall"
"665396803","CyFlex","Fall 2021","In Room","Oak Hall"
"705466086","Bronze","Fall 2021","Application","Off Campus"
"725476077","Cardinal","Fall 2021","In Room","Eaton Hall"
"725526074","Cardinal","Fall 2021","In Room","Birch Hall"
"785506003","Cyclone","Fall 2021","In Room","Geoffroy Hall"
"795546044","Cardinal","Fall 2021","In Room","Barton Hall"
"705506166","Cardinal","Fall 2021","In Room","Helser Hall"
"725026637","Cyclone","Fall 2021","In Room","Lyon Hall"
"785146699","Cardinal","Fall 2021","In Room","Maple Hall"
"795296716","Cardinal","Fall 2021","In Room","Eaton Hall"
"785406997","85 Flex Block","Fall 2021","History","Off Campus"
"835636191","Bronze","Fall 2021","History","Off Campus"
"855666170","Cardinal","Fall 2021","In Room","Friley Hall"
"825796306","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"825726337","Cardinal","Fall 2021","In Room","Larch Hall"
"835036679","105 Flex Block","Fall 2021","History","Off Campus"
"875196622","Cardinal","Fall 2021","In Room","Elm Hall"
"805286804","Cardinal","Fall 2021","In Room","Larch Hall"
"875326842","Cyclone","Fall 2021","In Room","Helser Hall"
"815336918","Silver","Fall 2021","In Room","Frederiksen Court 36"
"845346999","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"915496038","Bronze","Fall 2021","History","Off Campus"
"975586014","Gold","Fall 2021","In Room","Barton Hall"
"945636132","Gold","Fall 2021","In Room","Eaton Hall"
"935756378","Cardinal","Fall 2021","In Room","Willow Hall"
"965916431","25 Flex Block","Fall 2021","History","Off Campus"
"935116651","Cardinal","Fall 2021","In Room","Buchanan Hall"
"965236744","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"925216887","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"055477049","Cardinal","Fall 2021","In Room","Larch Hall"
"095647174","Gold","Fall 2021","In Room","Friley Hall"
"095757284","Cardinal","Fall 2021","In Room","Roberts Hall"
"055827383","Gold","Fall 2021","In Room","Willow Hall"
"005837495","50 Flex Block","Fall 2021","In Room","Frederiksen Court 36"
"025967411","25 Flex Block","Fall 2021","Cancelled","Off Campus"
"025067606","105 Flex Block","Fall 2021","History","Off Campus"
"015197788","Cardinal","Fall 2021","In Room","Larch Hall"
"105637140","25 Flex Block","Fall 2021","Application","Off Campus"
"125507177","Cardinal","Fall 2021","In Room","Helser Hall"
"155667112","Cardinal","Fall 2021","In Room","Welch Hall"
"125947460","Cardinal","Fall 2021","In Room","Friley Hall"
"145717833","Cyclone","Fall 2021","In Room","Martin Hall"
"105307965","Cardinal","Fall 2021","In Room","Friley Hall"
"215417059","Cardinal","Fall 2021","In Room","Friley Hall"
"285797072","Cardinal","Fall 2021","In Room","Willow Hall"
"215057638","Cardinal","Fall 2021","In Room","Martin Hall"
"235117717","Cardinal","Fall 2021","In Room","Martin Hall"
"255317840","Bronze","Fall 2021","In Room","Friley Hall"
"365787280","Cyclone","Fall 2021","In Room","Geoffroy Hall"
"395877312","Cardinal","Fall 2021","In Room","Helser Hall"
"315817499","Cardinal","Fall 2021","In Room","Lyon Hall"
"365047594","Gold","Fall 2021","In Room","Helser Hall"
"305137725","Cardinal","Fall 2021","In Room","Martin Hall"
"375267714","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"425877380","Cardinal","Fall 2021","In Room","Roberts Hall"
"475997454","Cardinal","Fall 2021","In Room","Barton Hall"
"495197673","Cardinal","Fall 2021","Application","Off Campus"
"405207898","Cyclone","Fall 2021","In Room","Friley Hall"
"485467925","Cardinal","Fall 2021","In Room","Eaton Hall"
"545187551","Cardinal","Fall 2021","In Room","Willow Hall"
"545987568","Cardinal","Fall 2021","In Room","Helser Hall"
"525047666","Cardinal","Fall 2021","In Room","Willow Hall"
"575257741","Cardinal","Fall 2021","In Room","Birch Hall"
"525307959","Cardinal","Fall 2021","In Room","Friley Hall"
"655597064","50 Flex Block","Fall 2021","Application","Off Campus"
"675577054","Cardinal","Fall 2021","In Room","Helser Hall"
"695637186","Cardinal","Fall 2021","In Room","Buchanan Hall"
"675877344","Cyclone","Fall 2021","In Room","Maple Hall"
"635957450","Silver","Fall 2021","In Room","Friley Hall"
"655907463","Gold","Fall 2021","In Room","Friley Hall"
"635107690","Cardinal","Fall 2021","In Room","Barton Hall"
"615147776","25 Flex Block","Fall 2021","Application","Off Campus"
"625167766","105 Flex Block","Fall 2021","Application","Off Campus"
"605257867","Cardinal","Fall 2021","In Room","Maple Hall"
"685397852","Cardinal","Fall 2021","In Room","Friley Hall"
"795617108","Cardinal","Fall 2021","In Room","Barton Hall"
"755707260","Bronze","Fall 2021","History","Off Campus"
"795757274","25 Flex Block","Fall 2021","Application","Off Campus"
"725967596","Cardinal","Fall 2021","In Room","Friley Hall"
"775027531","CyFlex","Fall 2021","In Room","Buchanan Hall"
"765027619","Cardinal","Fall 2021","In Room","Elm Hall"
"705177784","Bronze","Fall 2021","In Room","Frederiksen Court 35"
"705197797","85 Flex Block","Fall 2021","In Room","Frederiksen Court 71"
"775347881","Cardinal","Fall 2021","In Room","Welch Hall"
"715567942","50 Flex Block","Fall 2021","History","Off Campus"
"785457996","Gold","Fall 2021","In Room","Oak Hall"
"855487018","Bronze","Fall 2021","Reserved","Martin Hall"
"895747253","105 Flex Block","Fall 2021","History","Off Campus"
"825747377","RA Plan","Fall 2021","In Room","Geoffroy Hall"
"855887322","Cardinal","Fall 2021","In Room","Martin Hall"
"855847364","Cyclone","Fall 2021","In Room","Helser Hall"
"805947554","105 Flex Block","Fall 2021","History","Off Campus"
"805907598","Cyclone","Fall 2021","In Room","Oak Hall"
"845967548","25 Flex Block","Fall 2021","In Room","University Village 108"
"845967548","Silver","Fall 2021","In Room","University Village 108"
"895177676","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"855287782","Gold","Fall 2021","In Room","Eaton Hall"
"875207721","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"835327917","Bronze","Fall 2021","Application","Off Campus"
"855497951","Gold","Fall 2021","In Room","Friley Hall"
"925007036","Bronze","Fall 2021","History","Off Campus"
"915937177","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"925567186","Bronze","Fall 2021","In Room","Frederiksen Court 42"
"945787291","50 Flex Block","Fall 2021","History","Off Campus"
"925877408","Gold","Fall 2021","In Room","Frederiksen Court 74"
"905067677","Cardinal","Fall 2021","In Room","Birch Hall"
"965247783","Bronze","Fall 2021","In Room","Frederiksen Court 42"
"915307935","Gold","Fall 2021","In Room","Elm Hall"
"065508020","Cyclone","Fall 2021","In Room","Birch Hall"
"015508156","Bronze","Fall 2021","In Room","Frederiksen Court 71"
"055608152","Cardinal","Fall 2021","In Room","Frederiksen Court 52"
"015698207","Gold","Fall 2021","In Room","Buchanan Hall"
"015768307","Silver","Fall 2021","In Room","Frederiksen Court 73"
"095848386","Cardinal","Fall 2021","In Room","Friley Hall"
"035958460","105 Flex Block","Fall 2021","History","Off Campus"
"045348870","Cardinal","Fall 2021","In Room","Friley Hall"
"085318804","Cardinal","Fall 2021","In Room","Friley Hall"
"025358918","25 Flex Block","Fall 2021","Application","Off Campus"
"075448920","Cyclone","Fall 2021","In Room","Barton Hall"
"115468057","Cardinal","Fall 2021","In Room","Eaton Hall"
"155608122","Gold","Fall 2021","In Room","Willow Hall"
"165768253","Cardinal","Fall 2021","In Room","Friley Hall"
"175788220","Cardinal","Fall 2021","In Room","Welch Hall"
"125818456","Bronze","Fall 2021","In Room","Frederiksen Court 72"
"195988414","85 Flex Block","Fall 2021","Application","Off Campus"
"185128645","Cardinal","Fall 2021","In Room","Barton Hall"
"105198733","Cardinal","Fall 2021","In Room","Helser Hall"
"155248772","Cardinal","Fall 2021","In Room","Eaton Hall"
"145378927","25 Flex Block","Fall 2021","Application","Off Campus"
"245598158","Bronze","Fall 2021","In Room","Frederiksen Court 83"
"215658204","Cardinal","Fall 2021","In Room","Friley Hall"
"215888447","Bronze","Fall 2021","In Room","Frederiksen Court 35"
"215878454","Gold","Fall 2021","In Room","Larch Hall"
"295988442","Cardinal","Fall 2021","In Room","Welch Hall"
"285038592","Cardinal","Fall 2021","In Room","Friley Hall"
"295068555","Cardinal","Fall 2021","In Room","Helser Hall"
"245138661","Cardinal","Fall 2021","In Room","Eaton Hall"
"295348802","Bronze","Fall 2021","In Room","Frederiksen Court 12"
"235448991","RA Plan","Fall 2021","In Room","Lyon Hall"
"335548020","Cardinal","Fall 2021","Reserved","Larch Hall"
"365708108","Silver","Fall 2021","In Room","Schilletter Village 45"
"375658123","Cardinal","Fall 2021","In Room","Oak Hall"
"325618227","RA Plan","Fall 2021","In Room","Eaton Hall"
"395778247","Gold","Fall 2021","In Room","Larch Hall"
"305868433","85 Flex Block","Fall 2021","In Room","Frederiksen Court 23"
"335878449","Cardinal","Fall 2021","In Room","Friley Hall"
"355958482","Bronze","Fall 2021","In Room","Buchanan Hall"
"315138734","Cardinal","Fall 2021","In Room","Maple Hall"
"445848332","Cardinal","Fall 2021","In Room","Maple Hall"
"455708308","Cardinal","Fall 2021","In Room","Helser Hall"
"495808386","Cardinal","Fall 2021","In Room","Eaton Hall"
"495908494","25 Flex Block","Fall 2021","Application","Off Campus"
"585508082","Cyclone","Fall 2021","In Room","Buchanan Hall"
"595518053","Cardinal","Fall 2021","In Room","Friley Hall"
"505518184","25 Flex Block","Fall 2021","Application","Off Campus"
"555998473","Gold","Fall 2021","In Room","Birch Hall"
"555098540","Cardinal","Fall 2021","In Room","Friley Hall"
"555318882","Cyclone","Fall 2021","In Room","Helser Hall"
"605408046","Cardinal","Fall 2021","In Room","Elm Hall"
"615568185","Bronze","Fall 2021","Application","Off Campus"
"605678297","Silver","Fall 2021","In Room","Buchanan Hall"
"605008647","Cardinal","Fall 2021","In Room","Willow Hall"
"665268869","Cardinal","Fall 2021","In Room","Helser Hall"
"695488982","Silver","Fall 2021","In Room","Helser Hall"
"775638123","Bronze","Fall 2021","In Room","Frederiksen Court 83"
"755918462","Cardinal","Fall 2021","In Room","Helser Hall"
"795908412","25 Flex Block","Fall 2021","History","Off Campus"
"725148738","85 Flex Block","Fall 2021","In Room","Frederiksen Court 36"
"775468953","Cardinal","Fall 2021","In Room","Eaton Hall"
"875688183","Cardinal","Fall 2021","In Room","Elm Hall"
"825678285","Bronze","Fall 2021","In Room","Frederiksen Court 51"
"855088264","Cardinal","Fall 2021","In Room","Maple Hall"
"885708255","Cardinal","Fall 2021","In Room","Willow Hall"
"865848363","Cardinal","Fall 2021","In Room","Larch Hall"
"835998515","Cardinal","Fall 2021","In Room","Oak Hall"
"885078574","Gold","Fall 2021","In Room","Larch Hall"
"885048591","Cardinal","Fall 2021","In Room","Eaton Hall"
"855038698","Gold","Fall 2021","In Room","Friley Hall"
"885128635","Gold","Fall 2021","In Room","Friley Hall"
"885308804","Gold","Fall 2021","In Room","Oak Hall"
"955438088","Cardinal","Fall 2021","In Room","Willow Hall"
"925748308","Gold","Fall 2021","In Room","Geoffroy Hall"
"925798398","Cardinal","Fall 2021","In Room","Welch Hall"
"965868352","25 Flex Block","Fall 2021","History","Off Campus"
"965848469","Gold","Fall 2021","In Room","Geoffroy Hall"
"995948429","Cardinal","Fall 2021","Cancelled","Off Campus"
"995198674","Cardinal","Fall 2021","In Room","Elm Hall"
"925118745","Cardinal","Fall 2021","In Room","Friley Hall"
"905278827","Gold","Fall 2021","Application","Off Campus"
"905348973","Cardinal","Fall 2021","In Room","Elm Hall"
"935378935","Cardinal","Fall 2021","In Room","Oak Hall"
"975398919","Gold","Fall 2021","In Room","Geoffroy Hall"
"065409039","85 Flex Block","Fall 2021","History","Off Campus"
"025799367","Cardinal","Fall 2021","In Room","Martin Hall"
"035049504","50 Flex Block","Fall 2021","Application","Off Campus"
"075219750","Silver","Fall 2021","In Room","Frederiksen Court 61"
"035259889","Cyclone","Fall 2021","In Room","Geoffroy Hall"
"145449009","Gold","Fall 2021","In Room","Friley Hall"
"155959579","105 Flex Block","Fall 2021","Application","Off Campus"
"175059554","Cardinal","Fall 2021","In Room","Larch Hall"
"175139674","Cardinal","Fall 2021","In Room","Willow Hall"
"155209781","Cardinal","Fall 2021","In Room","Maple Hall"
"115239865","105 Flex Block","Fall 2021","In Room","Frederiksen Court 35"
"185349864","105 Flex Block","Fall 2021","History","Off Campus"
"175469932","Gold","Fall 2021","In Room","Geoffroy Hall"
"215579136","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"245529177","Gold","Fall 2021","In Room","Buchanan Hall"
"275989423","Gold","Fall 2021","In Room","Welch Hall"
"205099665","Cardinal","Fall 2021","In Room","Helser Hall"
"235099628","Gold","Fall 2021","In Room","Friley Hall"
"295289794","Cyclone","Fall 2021","In Room","Frederiksen Court 42"
"325479055","50 Flex Block","Fall 2021","History","Off Campus"
"325539107","Cardinal","Fall 2021","In Room","Martin Hall"
"385099560","Cardinal","Fall 2021","In Room","Lyon Hall"
"305049603","50 Flex Block","Fall 2021","Application","Off Campus"
"345239806","Gold","Fall 2021","In Room","Friley Hall"
"375289859","50 Flex Block","Fall 2021","In Room","Frederiksen Court 23"
"385499960","Gold","Fall 2021","In Room","Birch Hall"
"455499006","Cardinal","Fall 2021","In Room","Maple Hall"
"485579013","Gold","Fall 2021","In Room","Eaton Hall"
"415029687","Gold","Fall 2021","In Room","Frederiksen Court 11"
"485199660","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"415229833","Cardinal","Fall 2021","In Room","Martin Hall"
"435239826","Cardinal","Fall 2021","In Room","Helser Hall"
"485389803","Cardinal","Fall 2021","In Room","Eaton Hall"
"495319831","Gold","Fall 2021","In Room","Welch Hall"
"515489025","Cardinal","Fall 2021","In Room","Friley Hall"
"555599108","Cardinal","Fall 2021","In Room","Lyon Hall"
"585619120","Gold","Fall 2021","In Room","Welch Hall"
"565829499","Cardinal","Fall 2021","In Room","Larch Hall"
"525949554","Bronze","Fall 2021","Application","Off Campus"
"525989558","50 Flex Block","Fall 2021","History","Off Campus"
"545939567","Cardinal","Fall 2021","In Room","Roberts Hall"
"565099627","Cyclone","Fall 2021","In Room","Larch Hall"
"595159662","Silver","Fall 2021","In Room","Friley Hall"
"575129719","Cardinal","Fall 2021","In Room","Helser Hall"
"595249775","Gold","Fall 2021","Application","Off Campus"
"505249832","Gold","Fall 2021","In Room","Geoffroy Hall"
"505219855","50 Flex Block","Fall 2021","In Room","Frederiksen Court 23"
"635589107","Cardinal","Fall 2021","In Room","Eaton Hall"
"655659247","Cardinal","Fall 2021","In Room","Helser Hall"
"615789364","Bronze","Fall 2021","In Room","Frederiksen Court 42"
"615839495","105 Flex Block","Fall 2021","In Room","University Village 116"
"655069576","Gold","Fall 2021","In Room","Helser Hall"
"665029628","Silver","Fall 2021","In Room","Frederiksen Court 23"
"655269730","Cardinal","Fall 2021","In Room","Helser Hall"
"625219877","Cardinal","Fall 2021","In Room","Willow Hall"
"675439910","85 Flex Block","Fall 2021","Application","Off Campus"
"755479098","Cardinal","Fall 2021","In Room","Maple Hall"
"785739230","Cardinal","Fall 2021","In Room","Welch Hall"
"715719366","Silver","Fall 2021","In Room","Frederiksen Court 21"
"795009565","Cardinal","Fall 2021","In Room","Helser Hall"
"765149758","Cardinal","Fall 2021","In Room","Freeman Hall"
"735259878","Cyclone","Fall 2021","In Room","Maple Hall"
"735289878","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"715379996","Cardinal","Fall 2021","Reserved","Larch Hall"
"865599020","Gold","Fall 2021","In Room","Geoffroy Hall"
"805589192","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"835659238","Cardinal","Fall 2021","In Room","Larch Hall"
"895759261","Gold","Fall 2021","In Room","Friley Hall"
"895789291","Cardinal","Fall 2021","In Room","Friley Hall"
"865839448","Cyclone","Fall 2021","In Room","Geoffroy Hall"
"885979470","Cardinal","Fall 2021","In Room","Eaton Hall"
"895919484","Cardinal","Fall 2021","In Room","Larch Hall"
"895099523","Cardinal","Fall 2021","In Room","Friley Hall"
"875379855","Cardinal","Fall 2021","In Room","Helser Hall"
"905469002","50 Flex Block","Fall 2021","History","Off Campus"
"915429096","Cyclone","Fall 2021","In Room","Eaton Hall"
"965069256","Bronze","Fall 2021","In Room","Frederiksen Court 12"
"915729314","Bronze","Fall 2021","Application","Off Campus"
"935789334","105 Flex Block","Fall 2021","In Room","University Village 103"
"935789334","50 Flex Block","Fall 2021","In Room","University Village 103"
"905839402","Silver","Fall 2021","In Room","Frederiksen Court 53"
"965949598","Cardinal","Fall 2021","In Room","Buchanan Hall"
"965099617","Cardinal","Fall 2021","In Room","Welch Hall"
"965149672","Gold","Fall 2021","In Room","Oak Hall"
"905259882","Cardinal","Fall 2021","In Room","Maple Hall"
"915259812","Gold","Fall 2021","In Room","Buchanan Hall"
"965229858","Silver","Fall 2021","In Room","Frederiksen Court 35"
"975309969","Cyclone","Fall 2021","In Room","Welch Hall"
"985409930","Gold","Fall 2021","In Room","Larch Hall"
"046480038","Gold","Fall 2021","In Room","Geoffroy Hall"
"046460077","Silver","Fall 2021","In Room","Frederiksen Court 71"
"066530168","Gold","Fall 2021","In Room","Friley Hall"
"056700223","Cardinal","Fall 2021","In Room","University Village 165"
"006870424","Cardinal","Fall 2021","Cancelled","Off Campus"
"006850474","Bronze","Fall 2021","Application","Off Campus"
"016080605","Cardinal","Fall 2021","In Room","Eaton Hall"
"026350903","Bronze","Fall 2021","In Room","Friley Hall"
"086390908","Gold","Fall 2021","In Room","Maple Hall"
"096450932","50 Flex Block","Fall 2021","Application","Off Campus"
"116460025","Cardinal","Fall 2021","In Room","Helser Hall"
"186500000","25 Flex Block","Fall 2021","In Room","Frederiksen Court 71"
"126540136","Cardinal","Fall 2021","In Room","Friley Hall"
"186590139","Bronze","Fall 2021","History","Off Campus"
"146760379","Cyclone","Fall 2021","In Room","Geoffroy Hall"
"106850414","Bronze","Fall 2021","In Room","Frederiksen Court 21"
"116930539","Cardinal","Fall 2021","In Room","Friley Hall"
"146020560","Cyclone","Fall 2021","In Room","Buchanan Hall"
"196050500","Gold","Fall 2021","In Room","Willow Hall"
"166100631","Cardinal","Fall 2021","In Room","Helser Hall"
"146140729","Cyclone","Fall 2021","In Room","Eaton Hall"
"216440093","Cardinal","Fall 2021","In Room","Martin Hall"
"206580131","Cardinal","Fall 2021","In Room","Welch Hall"
