"ID","Meal Plan Description","Term Session Description","Entry Status Description","Room Location Description"
"600409586","Silver","Fall 2022","In Room","Eaton Hall"
"660949991","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"730919099","Cardinal","Fall 2022","In Room","Friley Hall"
"740079091","Gold","Fall 2022","In Room","Martin Hall"
"720209307","Cardinal","Fall 2022","In Room","Martin Hall"
"740719776","Bronze","Fall 2022","In Room","Frederiksen Court 82"
"730899968","Cardinal","Fall 2022","In Room","Friley Hall"
"730839979","Cardinal","Fall 2022","In Room","Helser Hall"
"790999953","RA Plan","Fall 2022","In Room","Helser Hall"
"880099043","Cardinal","Fall 2022","In Room","Willow Hall"
"800139235","Bronze","Fall 2022","In Room","Frederiksen Court 22"
"840229230","Cardinal","Fall 2022","In Room","Martin Hall"
"830289325","25 Flex Block","Fall 2022","History","Off Campus"
"810319494","Cyclone","Fall 2022","In Room","Elm Hall"
"810669703","Cardinal","Fall 2022","In Room","Buchanan Hall"
"850719761","Cardinal","Fall 2022","In Room","Friley Hall"
"830789849","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"870749869","Cardinal","Fall 2022","In Room","Friley Hall"
"900949062","Gold","Fall 2022","In Room","Friley Hall"
"910149257","Cardinal","Fall 2022","In Room","Helser Hall"
"980179209","RA Plan","Fall 2022","In Room","Oak Hall"
"990259201","25 Flex Block","Fall 2022","History","Off Campus"
"940329391","Gold","Fall 2022","In Room","Willow Hall"
"970349489","50 Flex Block","Fall 2022","History","Off Campus"
"980379409","RA Plan","Fall 2022","In Room","Helser Hall"
"900859982","25 Flex Block","Fall 2022","History","Off Campus"
"970929903","Gold","Fall 2022","In Room","Friley Hall"
"091080014","Cardinal","Fall 2022","In Room","Helser Hall"
"001150221","Cardinal","Fall 2022","In Room","Maple Hall"
"051170216","Cardinal","Fall 2022","In Room","Linden Hall"
"051280347","50 Flex Block","Fall 2022","In Room","Frederiksen Court 83"
"021360408","Gold","Fall 2022","In Room","Geoffroy Hall"
"021460537","Gold","Fall 2022","In Room","Larch Hall"
"021620764","Cardinal","Fall 2022","In Room","Eaton Hall"
"081780713","Cardinal","Fall 2022","In Room","Frederiksen Court 53"
"071770848","Bronze","Fall 2022","In Room","Willow Hall"
"111970097","Cardinal","Fall 2022","In Room","Larch Hall"
"121990057","Cardinal","Fall 2022","In Room","Helser Hall"
"151970016","50 Flex Block","Fall 2022","History","Off Campus"
"181030040","Gold","Fall 2022","In Room","Willow Hall"
"141050115","Cardinal","Fall 2022","In Room","Helser Hall"
"181030119","Gold","Fall 2022","In Room","Eaton Hall"
"181270202","Cardinal","Fall 2022","In Room","Eaton Hall"
"101330476","Gold","Fall 2022","In Room","Friley Hall"
"141700499","Cardinal","Fall 2022","In Room","Lyon Hall"
"131450595","Cardinal","Fall 2022","In Room","Martin Hall"
"121560618","Cardinal","Fall 2022","In Room","Maple Hall"
"101780804","Cardinal","Fall 2022","In Room","Elm Hall"
"261010030","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"281310343","50 Flex Block","Fall 2022","History","Off Campus"
"251400401","Cardinal","Fall 2022","In Room","Larch Hall"
"271430433","Cardinal","Fall 2022","In Room","Linden Hall"
"291650623","Cyclone","Fall 2022","In Room","Buchanan Hall"
"221640737","Cyclone","Fall 2022","In Room","Wallace Hall"
"361380330","Cyclone","Fall 2022","In Room","Friley Hall"
"361340417","Silver","Fall 2022","In Room","Frederiksen Court 81"
"381750702","Cyclone","Fall 2022","In Room","Frederiksen Court 11"
"351750879","Cardinal","Fall 2022","In Room","Friley Hall"
"461060030","Bronze","Fall 2022","History","Off Campus"
"411210377","Cardinal","Fall 2022","In Room","Wallace Hall"
"431260384","Gold","Fall 2022","In Room","Willow Hall"
"431340464","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"401630785","50 Flex Block","Fall 2022","History","Off Campus"
"441700770","Cardinal","Fall 2022","In Room","Willow Hall"
"441830850","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"431840908","Cardinal","Fall 2022","In Room","Buchanan Hall"
"431850957","Cardinal","Fall 2022","In Room","Helser Hall"
"501010101","Cyclone","Fall 2022","In Room","Friley Hall"
"551260240","Gold","Fall 2022","History","Off Campus"
"571330312","Cardinal","Fall 2022","In Room","Oak Hall"
"571380322","Gold","Fall 2022","In Room","Willow Hall"
"541550696","Silver","Fall 2022","In Room","Friley Hall"
"581780701","Cardinal","Fall 2022","In Room","Martin Hall"
"591780794","Cardinal","Fall 2022","In Room","Birch Hall"
"511860986","Cyclone","Fall 2022","In Room","Geoffroy Hall"
"611000147","Cardinal","Fall 2022","In Room","Linden Hall"
"651040146","105 Flex Block","Fall 2022","History","Off Campus"
"631110205","Cardinal","Fall 2022","In Room","Friley Hall"
"631120258","Cardinal","Fall 2022","In Room","Welch Hall"
"651380497","25 Flex Block","Fall 2022","Application","Off Campus"
"601500624","Gold","Fall 2022","In Room","Helser Hall"
"621580688","25 Flex Block","Fall 2022","In Room","University Village 140"
"721940043","Bronze","Fall 2022","In Room","Helser Hall"
"761040081","Cardinal","Fall 2022","In Room","Helser Hall"
"781020010","Silver","Fall 2022","History","Off Campus"
"771180237","Gold","Fall 2022","In Room","Frederiksen Court 32"
"761240357","Gold","Fall 2022","In Room","Frederiksen Court 82"
"761460440","Cardinal","Fall 2022","In Room","Eaton Hall"
"761580530","RA Plan","Fall 2022","In Room","Willow Hall"
"791510573","Cardinal","Fall 2022","In Room","Elm Hall"
"731540667","Cardinal","Fall 2022","In Room","Elm Hall"
"771650687","CyFlex","Fall 2022","History","Off Campus"
"791790794","Cardinal","Fall 2022","In Room","Martin Hall"
"751700839","Cyclone","Fall 2022","In Room","Maple Hall"
"721840977","Gold","Fall 2022","In Room","Buchanan Hall"
"761910911","50 Flex Block","Fall 2022","History","Off Campus"
"811100073","Silver","Fall 2022","History","Off Campus"
"871060071","RA Plan","Fall 2022","In Room","Lyon Hall"
"801040104","Cardinal","Fall 2022","In Room","Oak Hall"
"871120153","Cardinal","Fall 2022","In Room","Friley Hall"
"811210332","Cardinal","Fall 2022","In Room","Martin Hall"
"891310333","Cardinal","Fall 2022","In Room","Friley Hall"
"851440471","Gold","Fall 2022","In Room","Willow Hall"
"821410527","Cardinal","Fall 2022","In Room","Oak Hall"
"861520502","Cardinal","Fall 2022","In Room","Larch Hall"
"891560580","Bronze","Fall 2022","In Room","Buchanan Hall"
"831500607","Cardinal","Fall 2022","In Room","Friley Hall"
"851570625","RA Plan","Fall 2022","In Room","Eaton Hall"
"861670611","CyFlex","Fall 2022","In Room","Helser Hall"
"981010042","85 Flex Block","Fall 2022","History","Off Campus"
"931350151","Gold","Fall 2022","In Room","Buchanan Hall"
"901320321","Cardinal","Fall 2022","In Room","Elm Hall"
"951420491","Cardinal","Fall 2022","In Room","Martin Hall"
"931690768","Cardinal","Fall 2022","In Room","Willow Hall"
"931800947","Silver","Fall 2022","In Room","Frederiksen Court 82"
"041921049","Gold","Fall 2022","In Room","Friley Hall"
"021071123","RA Plan","Fall 2022","In Room","Welch Hall"
"051191266","RA Plan","Fall 2022","In Room","Lyon Hall"
"001331471","Cyclone","Fall 2022","In Room","Willow Hall"
"061471526","25 Flex Block","Fall 2022","Application","Off Campus"
"071591540","Cardinal","Fall 2022","In Room","Friley Hall"
"081601675","Gold","Fall 2022","In Room","Martin Hall"
"071791700","Cardinal","Fall 2022","In Room","Larch Hall"
"011811952","Silver","Fall 2022","History","Off Campus"
"091961944","Cardinal","Fall 2022","In Room","Birch Hall"
"131971023","105 Flex Block","Fall 2022","History","Off Campus"
"181021063","CyFlex","Fall 2022","In Room","Friley Hall"
"141161278","Cardinal","Fall 2022","In Room","Larch Hall"
"161481566","105 Flex Block","Fall 2022","History","Off Campus"
"171601691","Gold","Fall 2022","In Room","Willow Hall"
"151731848","Gold","Fall 2022","In Room","Buchanan Hall"
"181971973","Cardinal","Fall 2022","In Room","Martin Hall"
"231071143","Cardinal","Fall 2022","In Room","Helser Hall"
"241061179","Gold","Fall 2022","In Room","Roberts Hall"
"221321443","Bronze","Fall 2022","In Room","Friley Hall"
"231431578","Cardinal","Fall 2022","In Room","Willow Hall"
"271571516","Cardinal","Fall 2022","In Room","Friley Hall"
"251591655","CyFlex","Fall 2022","In Room","Maple Hall"
"251691795","Bronze","Fall 2022","Application","Off Campus"
"251841915","Gold","Fall 2022","In Room","Maple Hall"
"291871969","50 Flex Block","Fall 2022","In Room","Frederiksen Court 62"
"301321456","Cardinal","Fall 2022","In Room","Friley Hall"
"391321429","Cardinal","Fall 2022","In Room","Friley Hall"
"331721843","Bronze","Fall 2022","In Room","Frederiksen Court 12"
"331791857","Cardinal","Fall 2022","In Room","Larch Hall"
"481081082","Cardinal","Fall 2022","In Room","Friley Hall"
"411041142","50 Flex Block","Fall 2022","In Room","Frederiksen Court 43"
"401171250","105 Flex Block","Fall 2022","History","Off Campus"
"401111291","Cardinal","Fall 2022","In Room","Oak Hall"
"481281241","Silver","Fall 2022","In Room","Frederiksen Court 21"
"471341469","25 Flex Block","Fall 2022","History","Off Campus"
"401541643","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"421611722","Bronze","Fall 2022","In Room","Buchanan Hall"
"421691755","Bronze","Fall 2022","History","Off Campus"
"421751826","Cardinal","Fall 2022","Reserved","Maple Hall"
"461811906","Silver","Fall 2022","In Room","Frederiksen Court 34"
"461921940","Silver","Fall 2022","In Room","Frederiksen Court 33"
"461861959","Gold","Fall 2022","In Room","Frederiksen Court 62"
"521071195","Gold","Fall 2022","In Room","Maple Hall"
"571111152","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"561671610","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"571601621","Cardinal","Fall 2022","In Room","Willow Hall"
"511691744","Cardinal","Fall 2022","In Room","Eaton Hall"
"581751753","Cardinal","Fall 2022","In Room","Birch Hall"
"591751752","Bronze","Fall 2022","In Room","Frederiksen Court 41"
"601971094","Cardinal","Fall 2022","In Room","Friley Hall"
"691641016","Cardinal","Fall 2022","In Room","Wallace Hall"
"661141236","Cardinal","Fall 2022","In Room","Friley Hall"
"671311360","Gold","Fall 2022","In Room","Willow Hall"
"661421471","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"631451583","50 Flex Block","Fall 2022","Application","Off Campus"
"641401578","Bronze","Fall 2022","In Room","Frederiksen Court 33"
"661541591","Cardinal","Fall 2022","In Room","Helser Hall"
"641671787","Cardinal","Fall 2022","In Room","Linden Hall"
"651691759","50 Flex Block","Fall 2022","Application","Off Campus"
"661651777","Silver","Fall 2022","In Room","Frederiksen Court 32"
"671751701","Cardinal","Fall 2022","In Room","Buchanan Hall"
"621891914","Cardinal","Fall 2022","In Room","Willow Hall"
"781021022","Cardinal","Fall 2022","In Room","Willow Hall"
"701081190","Cardinal","Fall 2022","In Room","Helser Hall"
"761071115","Gold","Fall 2022","In Room","Geoffroy Hall"
"761191140","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"751161275","Cardinal","Fall 2022","In Room","Willow Hall"
"711211304","Cardinal","Fall 2022","In Room","Willow Hall"
"711341435","Cardinal","Fall 2022","In Room","Buchanan Hall"
"751321408","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"761521689","105 Flex Block","Fall 2022","History","Off Campus"
"791661663","Gold","Fall 2022","In Room","Maple Hall"
"771621716","Cardinal","Fall 2022","History","Off Campus"
"741781836","Cardinal","Fall 2022","In Room","Linden Hall"
"741731899","Cardinal","Fall 2022","In Room","Friley Hall"
"751861834","Cardinal","Fall 2022","In Room","Wallace Hall"
"781881831","Cardinal","Fall 2022","In Room","Helser Hall"
"851051138","Cardinal","Fall 2022","In Room","Willow Hall"
"881311190","Gold","Fall 2022","In Room","Buchanan Hall"
"851211366","85 Flex Block","Fall 2022","In Room","Schilletter Village 15"
"891301429","50 Flex Block","Fall 2022","In Room","Frederiksen Court 42"
"811441574","Cardinal","Fall 2022","In Room","Friley Hall"
"831421509","Gold","Fall 2022","In Room","Friley Hall"
"851671789","Cardinal","Fall 2022","In Room","Helser Hall"
"861851808","Cyclone","Fall 2022","In Room","Martin Hall"
"891791858","105 Flex Block","Fall 2022","In Room","Frederiksen Court 35"
"801371912","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"871981970","Cardinal","Fall 2022","In Room","Helser Hall"
"961991089","50 Flex Block","Fall 2022","History","Off Campus"
"951011145","Cardinal","Fall 2022","History","Off Campus"
"971021187","105 Flex Block","Fall 2022","History","Off Campus"
"991151162","Silver","Fall 2022","In Room","Frederiksen Court 83"
"961211386","Cardinal","Fall 2022","In Room","Eaton Hall"
"911331491","Cardinal","Fall 2022","In Room","Helser Hall"
"961621709","85 Flex Block","Fall 2022","Application","Off Campus"
"921861992","Silver","Fall 2022","In Room","Frederiksen Court 24"
"941041908","Cyclone","Fall 2022","In Room","Linden Hall"
"991801939","105 Flex Block","Fall 2022","In Room","Frederiksen Court 31"
"021012197","Cardinal","Fall 2022","In Room","Willow Hall"
"011102232","85 Flex Block","Fall 2022","In Room","University Village 142"
"091452203","Gold","Fall 2022","In Room","Eaton Hall"
"001352494","Cyclone","Fall 2022","In Room","Lyon Hall"
"071472482","Gold","Fall 2022","In Room","Maple Hall"
"091332439","85 Flex Block","Fall 2022","In Room","Frederiksen Court 41"
"031612737","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"031732827","Gold","Fall 2022","In Room","Welch Hall"
"091992962","Cardinal","Fall 2022","In Room","Friley Hall"
"181032062","Gold","Fall 2022","In Room","Larch Hall"
"131152213","RA Plan","Fall 2022","In Room","Geoffroy Hall"
"181282337","Bronze","Fall 2022","History","Off Campus"
"181242388","105 Flex Block","Fall 2022","In Room","Frederiksen Court 34"
"161442440","Cardinal","Fall 2022","In Room","Friley Hall"
"191302489","Cyclone","Fall 2022","In Room","Willow Hall"
"121462545","Cardinal","Fall 2022","In Room","Friley Hall"
"151532669","Cardinal","Fall 2022","In Room","Welch Hall"
"161502656","Cardinal","Fall 2022","In Room","Eaton Hall"
"111642745","Cardinal","Fall 2022","In Room","Wallace Hall"
"111652785","Cardinal","Fall 2022","In Room","Friley Hall"
"131602715","Cardinal","Fall 2022","In Room","Frederiksen Court 35"
"121742821","RA Plan","Fall 2022","In Room","Friley Hall"
"171802909","105 Flex Block","Fall 2022","History","Off Campus"
"231982025","Cyclone","Fall 2022","In Room","Maple Hall"
"281082021","Gold","Fall 2022","In Room","Maple Hall"
"281162100","Cardinal","Fall 2022","In Room","Friley Hall"
"261382390","Cardinal","Fall 2022","In Room","Larch Hall"
"271442451","Cardinal","Fall 2022","In Room","Linden Hall"
"291612708","Bronze","Fall 2022","Application","Off Campus"
"241832994","CyFlex","Fall 2022","In Room","Wallace Hall"
"291952982","25 Flex Block","Fall 2022","History","Off Campus"
"331922077","Bronze","Fall 2022","In Room","Frederiksen Court 23"
"341962023","Cardinal","Fall 2022","In Room","Martin Hall"
"371052071","Silver","Fall 2022","In Room","Wallace Hall"
"331182248","Cardinal","Fall 2022","In Room","Larch Hall"
"351122278","Cardinal","Fall 2022","In Room","Maple Hall"
"371302361","Gold","Fall 2022","In Room","Geoffroy Hall"
"311452514","Cardinal","Fall 2022","In Room","Helser Hall"
"371512561","Gold","Fall 2022","In Room","Friley Hall"
"361542689","Gold","Fall 2022","In Room","Elm Hall"
"371872860","Cardinal","Fall 2022","Reserved","Roberts Hall"
"321852944","Cardinal","Fall 2022","In Room","Friley Hall"
"321892991","50 Flex Block","Fall 2022","History","Off Campus"
"331812937","Cardinal","Fall 2022","In Room","Linden Hall"
"491902039","50 Flex Block","Fall 2022","History","Off Campus"
"471232290","50 Flex Block","Fall 2022","In Room","University Village 139"
"411342414","Cardinal","Fall 2022","In Room","Linden Hall"
"491882842","Cardinal","Fall 2022","In Room","Linden Hall"
"421852914","85 Flex Block","Fall 2022","In Room","Frederiksen Court 35"
"501242322","105 Flex Block","Fall 2022","History","Off Campus"
"581372427","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"511472514","Cardinal","Fall 2022","In Room","Welch Hall"
"561472509","Cyclone","Fall 2022","In Room","Friley Hall"
"671032029","Gold","Fall 2022","In Room","Geoffroy Hall"
"631042136","Cardinal","Fall 2022","In Room","Eaton Hall"
"621142264","Cardinal","Fall 2022","In Room","Eaton Hall"
"641192293","Cardinal","Fall 2022","In Room","Maple Hall"
"671132236","50 Flex Block","Fall 2022","History","Off Campus"
"691262273","Cardinal","Fall 2022","In Room","Helser Hall"
"671222307","Cardinal","Fall 2022","In Room","Buchanan Hall"
"691342311","Cardinal","Fall 2022","In Room","Friley Hall"
"651362498","Cardinal","Fall 2022","In Room","Linden Hall"
"621552645","Cardinal","Fall 2022","In Room","Larch Hall"
"641522678","Cardinal","Fall 2022","In Room","Friley Hall"
"681732761","50 Flex Block","Fall 2022","Reserved","Off Campus"
"601832923","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"691892927","Cardinal","Fall 2022","In Room","Friley Hall"
"731992062","25 Flex Block","Fall 2022","Application","Off Campus"
"771012156","Gold","Fall 2022","In Room","Helser Hall"
"711102240","CyFlex","Fall 2022","In Room","Geoffroy Hall"
"751362363","Cardinal","Fall 2022","In Room","Maple Hall"
"751362464","Cardinal","Fall 2022","In Room","Martin Hall"
"711722885","Cardinal","Fall 2022","In Room","Willow Hall"
"731322878","Cardinal","Fall 2022","In Room","Larch Hall"
"761812872","Cardinal","Fall 2022","In Room","Willow Hall"
"851992067","Gold","Fall 2022","In Room","Geoffroy Hall"
"861022050","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"821032134","Cardinal","Fall 2022","In Room","Maple Hall"
"881532501","Cardinal","Fall 2022","Reserved","Willow Hall"
"861512629","50 Flex Block","Fall 2022","History","Off Campus"
"831862995","25 Flex Block","Fall 2022","History","Off Campus"
"931002116","Cardinal","Fall 2022","In Room","Helser Hall"
"941222353","Gold","Fall 2022","In Room","Buchanan Hall"
"951212328","Cardinal","Fall 2022","In Room","Larch Hall"
"941492562","Cyclone","Fall 2022","In Room","Willow Hall"
"971592619","Gold","Fall 2022","In Room","Eaton Hall"
"971532646","Cardinal","Fall 2022","In Room","Friley Hall"
"971712878","85 Flex Block","Fall 2022","Application","Off Campus"
"011463639","105 Flex Block","Fall 2022","History","Off Campus"
"031573682","Cardinal","Fall 2022","In Room","Helser Hall"
"051683723","CyFlex","Fall 2022","In Room","Martin Hall"
"061643724","Bronze","Fall 2022","Application","Off Campus"
"071753780","Cyclone","Fall 2022","In Room","Friley Hall"
"041843967","Cardinal","Fall 2022","In Room","Helser Hall"
"181023137","25 Flex Block","Fall 2022","History","Off Campus"
"121253395","Cardinal","Fall 2022","In Room","Larch Hall"
"131363495","Cardinal","Fall 2022","In Room","Martin Hall"
"141373405","Bronze","Fall 2022","History","Off Campus"
"171413471","Gold","Fall 2022","In Room","Wallace Hall"
"101593651","Cardinal","Fall 2022","In Room","Linden Hall"
"121563600","Cardinal","Fall 2022","In Room","Buchanan Hall"
"151803948","Cardinal","Fall 2022","In Room","Buchanan Hall"
"181843906","Bronze","Fall 2022","Application","Off Campus"
"231923005","Cardinal","Fall 2022","In Room","Eaton Hall"
"201183103","Cardinal","Fall 2022","In Room","Eaton Hall"
"251153287","Cardinal","Fall 2022","In Room","Barton Hall"
"201143329","50 Flex Block","Fall 2022","Application","Off Campus"
"251273363","Bronze","Fall 2022","In Room","Frederiksen Court 31"
"201363462","Cardinal","Fall 2022","In Room","Birch Hall"
"271333408","Gold","Fall 2022","In Room","Eaton Hall"
"221433543","Cardinal","Fall 2022","In Room","Helser Hall"
"221633751","Bronze","Fall 2022","In Room","Friley Hall"
"321053143","Cyclone","Fall 2022","In Room","Schilletter Village 10"
"341383402","Gold","Fall 2022","In Room","Geoffroy Hall"
"341493562","50 Flex Block","Fall 2022","Application","Off Campus"
"381533520","Cyclone","Fall 2022","In Room","Larch Hall"
"331813733","Cardinal","Fall 2022","In Room","Buchanan Hall"
"341733855","Silver","Fall 2022","Application","Off Campus"
"391773847","50 Flex Block","Fall 2022","In Room","Frederiksen Court 24"
"481023129","50 Flex Block","Fall 2022","In Room","Frederiksen Court 23"
"401133293","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"401243418","Cardinal","Fall 2022","In Room","Frederiksen Court 31"
"421863953","Cardinal","Fall 2022","In Room","Friley Hall"
"551073105","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"551053127","Cardinal","Fall 2022","In Room","Friley Hall"
"561083103","Cardinal","Fall 2022","In Room","Friley Hall"
"521313474","Bronze","Fall 2022","Application","Off Campus"
"521563680","Bronze","Fall 2022","History","Off Campus"
"571653775","50 Flex Block","Fall 2022","History","Off Campus"
"561763877","50 Flex Block","Fall 2022","Application","Off Campus"
"551893966","Cardinal","Fall 2022","In Room","Friley Hall"
"571903980","Cardinal","Fall 2022","In Room","Helser Hall"
"611863059","Cardinal","Fall 2022","In Room","Willow Hall"
"681103100","Cardinal","Fall 2022","In Room","Buchanan Hall"
"641163215","Bronze","Fall 2022","History","Off Campus"
"681133216","Gold","Fall 2022","In Room","Martin Hall"
"661313469","Gold","Fall 2022","In Room","Geoffroy Hall"
"671343428","Cyclone","Fall 2022","History","Off Campus"
"691513571","Cardinal","Fall 2022","In Room","Birch Hall"
"641563631","Bronze","Fall 2022","In Room","Helser Hall"
"631763824","Cardinal","Fall 2022","In Room","Buchanan Hall"
"691813841","Gold","Fall 2022","In Room","Friley Hall"
"631813972","25 Flex Block","Fall 2022","In Room","Frederiksen Court 43"
"661813927","Cardinal","Fall 2022","In Room","Maple Hall"
"751153268","Cardinal","Fall 2022","In Room","Maple Hall"
"771193299","Cardinal","Fall 2022","In Room","Helser Hall"
"721293312","Gold","Fall 2022","In Room","Larch Hall"
"771253348","Cardinal","Fall 2022","In Room","Buchanan Hall"
"731363434","Gold","Fall 2022","In Room","Geoffroy Hall"
"721473563","105 Flex Block","Fall 2022","History","Off Campus"
"781473548","85 Flex Block","Fall 2022","In Room","Frederiksen Court 72"
"791693670","Cardinal","Fall 2022","In Room","Friley Hall"
"731623704","Bronze","Fall 2022","History","Off Campus"
"741843952","Cardinal","Fall 2022","In Room","Elm Hall"
"791973990","85 Flex Block","Fall 2022","In Room","Frederiksen Court 81"
"891963039","Silver","Fall 2022","In Room","Frederiksen Court 81"
"841193180","Gold","Fall 2022","In Room","Buchanan Hall"
"811143232","105 Flex Block","Fall 2022","History","Off Campus"
"881233305","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"811323494","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"821443560","Bronze","Fall 2022","In Room","Buchanan Hall"
"851843933","Cardinal","Fall 2022","In Room","Martin Hall"
"911853008","105 Flex Block","Fall 2022","In Room","Frederiksen Court 61"
"921093137","Cardinal","Fall 2022","In Room","Larch Hall"
"981073158","Silver","Fall 2022","In Room","Wallace Hall"
"981133150","Cardinal","Fall 2022","In Room","Frederiksen Court 41"
"911473521","RA Plan","Fall 2022","In Room","Freeman Hall"
"971463517","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"931813981","25 Flex Block","Fall 2022","History","Off Campus"
"051994016","Cardinal","Fall 2022","In Room","Larch Hall"
"091114141","Cardinal","Fall 2022","In Room","Eaton Hall"
"051104258","Cyclone","Fall 2022","In Room","Geoffroy Hall"
"041394462","Cardinal","Fall 2022","In Room","Friley Hall"
"001484572","Gold","Fall 2022","In Room","Martin Hall"
"081444599","105 Flex Block","Fall 2022","In Room","University Village 131"
"001174721","Cardinal","Fall 2022","In Room","Friley Hall"
"011714862","Silver","Fall 2022","History","Off Campus"
"081834989","Cardinal","Fall 2022","History","Off Campus"
"101494531","Cardinal","Fall 2022","In Room","Helser Hall"
"151514653","Cyclone","Fall 2022","In Room","Buchanan Hall"
"141694741","Bronze","Fall 2022","History","Off Campus"
"161614716","50 Flex Block","Fall 2022","History","Off Campus"
"101764851","105 Flex Block","Fall 2022","History","Off Campus"
"171844995","Bronze","Fall 2022","History","Off Campus"
"231054125","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"261974163","Cardinal","Fall 2022","In Room","Buchanan Hall"
"291194100","Bronze","Fall 2022","In Room","Frederiksen Court 82"
"201124222","Cardinal","Fall 2022","In Room","Martin Hall"
"201264457","Silver","Fall 2022","In Room","Frederiksen Court 83"
"241314401","Cardinal","Fall 2022","In Room","Linden Hall"
"241364415","Cardinal","Fall 2022","Reserved","Geoffroy Hall"
"251554665","25 Flex Block","Fall 2022","History","Off Campus"
"261744635","Cardinal","Fall 2022","In Room","Willow Hall"
"261594666","50 Flex Block","Fall 2022","Application","Off Campus"
"261604794","85 Flex Block","Fall 2022","Application","Off Campus"
"331394414","Cardinal","Fall 2022","In Room","Elm Hall"
"341404505","Cardinal","Fall 2022","In Room","Martin Hall"
"301834951","Gold","Fall 2022","In Room","Larch Hall"
"411934022","Gold","Fall 2022","In Room","Helser Hall"
"451294316","Cardinal","Fall 2022","In Room","Friley Hall"
"461224333","Bronze","Fall 2022","In Room","Frederiksen Court 81"
"431304400","Cardinal","Fall 2022","In Room","Larch Hall"
"441594655","Gold","Fall 2022","In Room","Geoffroy Hall"
"471734814","Bronze","Fall 2022","History","Off Campus"
"411704989","50 Flex Block","Fall 2022","In Room","Schilletter Village 16"
"481864908","Silver","Fall 2022","In Room","Frederiksen Court 21"
"511804049","Cyclone","Fall 2022","In Room","Buchanan Hall"
"551064165","Cardinal","Fall 2022","In Room","Freeman Hall"
"591004126","Gold","Fall 2022","In Room","Eaton Hall"
"541164275","Cardinal","Fall 2022","In Room","Friley Hall"
"541364453","RA Plan","Fall 2022","In Room","Roberts Hall"
"571304434","Cardinal","Fall 2022","Reserved","Friley Hall"
"531474543","Cardinal","Fall 2022","In Room","Eaton Hall"
"561404523","Cardinal","Fall 2022","In Room","University Village 129"
"581464538","Bronze","Fall 2022","In Room","Frederiksen Court 52"
"581534699","Cyclone","Fall 2022","Cancelled","Off Campus"
"561644767","Cardinal","Fall 2022","In Room","Freeman Hall"
"511764861","50 Flex Block","Fall 2022","Application","Off Campus"
"661054187","Cyclone","Fall 2022","In Room","Elm Hall"
"661164257","Cardinal","Fall 2022","In Room","Helser Hall"
"641684775","Cardinal","Fall 2022","In Room","Helser Hall"
"671674774","105 Flex Block","Fall 2022","History","Off Campus"
"691764740","Cardinal","Fall 2022","In Room","Linden Hall"
"681764889","Cardinal","Fall 2022","In Room","Eaton Hall"
"601894910","Cardinal","Fall 2022","In Room","Frederiksen Court 71"
"751074182","Bronze","Fall 2022","Application","Off Campus"
"761104247","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"751264396","Cardinal","Fall 2022","In Room","Frederiksen Court 81"
"721464542","Cardinal","Fall 2022","In Room","Larch Hall"
"751534682","Cardinal","Fall 2022","In Room","Larch Hall"
"781924980","Gold","Fall 2022","In Room","Willow Hall"
"811964062","Cardinal","Fall 2022","In Room","Maple Hall"
"831974064","Cardinal","Fall 2022","Reserved","Larch Hall"
"801074141","Cardinal","Fall 2022","In Room","Geoffroy Hall"
"831074153","Gold","Fall 2022","Reserved","Larch Hall"
"851044137","105 Flex Block","Fall 2022","In Room","Frederiksen Court 13"
"851144256","Cardinal","Fall 2022","In Room","Larch Hall"
"811134398","Gold","Fall 2022","In Room","Frederiksen Court 61"
"811484501","Cardinal","Fall 2022","In Room","Larch Hall"
"841594650","105 Flex Block","Fall 2022","History","Off Campus"
"891654650","Cardinal","Fall 2022","In Room","Martin Hall"
"841604715","Cardinal","Fall 2022","In Room","Birch Hall"
"801784840","Cardinal","Fall 2022","In Room","Helser Hall"
"801644857","Cardinal","Fall 2022","In Room","Friley Hall"
"831744850","Cyclone","Fall 2022","In Room","Helser Hall"
"841704866","Cardinal","Fall 2022","In Room","Martin Hall"
