"ID","Fall 2021","Spring 2022","Fall 2022","Spring 2023","Fall 2023","Spring 2024","Fall 2024","Spring 2025"
515635074,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
515659223,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
515812385,NA,NA,NA,NA,"Gold","Gold",NA,NA
515813302,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA,NA,NA
515893353,NA,NA,"Gold","Gold",NA,NA,NA,NA
515904589,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
515906410,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
515913434,NA,NA,"Cardinal","Cardinal","Gold","Gold",NA,NA
515916481,NA,NA,NA,NA,NA,NA,"Gold","Gold"
515948548,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
515969537,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
515975471,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
516020673,NA,"Cardinal",NA,NA,NA,NA,NA,NA
516041685,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
516049765,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
516086749,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
516093642,NA,NA,NA,NA,"Gold","Gold",NA,NA
516100777,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal","Campanile","Campanile"
516119604,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
516155750,"Gold","Gold","Bronze","Bronze","Campanile",NA,NA,NA
516295478,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
516373913,"Cardinal","Cardinal",NA,"Cardinal","Cardinal","Cardinal","Cardinal","Cardinal"
516546150,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
516637912,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
516647396,"Cardinal","Cardinal","Cardinal","Cardinal","Campanile","Campanile","100 Meal Blocks","50 Meal Blocks"
516673359,NA,NA,NA,NA,"50 Meal Blocks",NA,NA,NA
516701315,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
516728459,NA,NA,NA,NA,"Cardinal","Gold","Campanile","Campanile"
516729202,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
516735417,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
516823462,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA,NA,NA
516826430,NA,NA,NA,NA,"Campanile",NA,"25 Meal Blocks",NA
516858517,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
516873433,NA,NA,NA,NA,"Gold","Gold",NA,NA
516975396,NA,NA,NA,NA,"Cardinal","Cardinal","25 Meal Blocks",NA
517028828,"Cardinal",NA,NA,NA,NA,NA,NA,NA
517028847,"Bronze","Bronze","50 Flex Block",NA,NA,NA,NA,NA
517056730,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
517094888,NA,NA,"85 Flex Block",NA,NA,NA,NA,NA
517101045,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
517135811,NA,NA,"Gold",NA,NA,NA,NA,NA
517167928,"Cardinal","Cardinal","Cardinal","Cardinal","100 Meal Blocks","100 Meal Blocks",NA,NA
517169947,NA,NA,"Gold","Gold",NA,NA,NA,NA
517199983,"Cardinal",NA,NA,NA,NA,NA,NA,NA
517205951,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
517217990,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
517300610,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
517385167,"Gold","Gold",NA,NA,NA,NA,NA,NA
517415959,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
517452124,"Gold","Gold","Cardinal","Cardinal",NA,NA,NA,NA
517477228,"Cyclone","Cyclone","105 Flex Block",NA,"100 Meal Blocks",NA,NA,NA
517570312,NA,NA,NA,NA,NA,NA,"Cardinal","Campanile"
517589363,"Cardinal","Cardinal","Cardinal",NA,NA,NA,NA,NA
517724421,"CyFlex","CyFlex","Silver","Silver","Campanile",NA,NA,NA
517728411,"Cardinal","Cardinal","Bronze","Bronze","Campanile","Campanile","Campanile","Campanile"
517824883,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
517842583,"Silver","Silver",NA,NA,NA,NA,NA,NA
517855590,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
517993623,NA,NA,NA,NA,"Gold","Gold",NA,NA
518025891,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA,NA,NA
518041815,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
518071861,"50 Flex Block",NA,NA,NA,NA,NA,NA,NA
518156954,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
518278154,"Cardinal",NA,NA,NA,NA,NA,NA,NA
518296105,"50 Flex Block",NA,NA,NA,NA,NA,NA,NA
518304101,"Gold","Gold",NA,NA,NA,NA,NA,NA
518409810,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
518531311,"Gold",NA,NA,NA,NA,NA,NA,NA
518552323,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
518620497,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
518674442,NA,NA,NA,NA,"Cardinal","Cardinal","Gold","Gold"
518728648,"Bronze","Bronze",NA,NA,"Campanile","Campanile",NA,"Campanile"
518742560,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
518810645,"Gold","Gold",NA,NA,NA,NA,NA,NA
518882604,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
518901714,"105 Flex Block",NA,"105 Flex Block",NA,NA,NA,NA,NA
518970736,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
518982744,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
519117080,NA,NA,NA,NA,"Gold","Gold",NA,NA
519274182,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
519301236,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
519363212,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
519374388,"Silver","Silver",NA,NA,NA,NA,NA,NA
519379343,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
519427468,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA,NA,NA
519432300,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
519462391,"50 Flex Block","25 Flex Block, 50 Flex Block",NA,NA,NA,NA,NA,NA
519605572,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
519626581,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
519643422,NA,NA,"50 Flex Block",NA,NA,NA,NA,NA
519666604,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
519789728,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
519887886,NA,NA,NA,NA,NA,NA,"Campanile","Campanile"
519902069,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
519911801,"Cyclone","Cardinal",NA,NA,NA,NA,NA,NA
519916909,"Gold","Gold",NA,NA,NA,NA,NA,NA
519938860,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
519998997,"Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal",NA
520131118,"Cardinal","Cardinal","Cardinal",NA,NA,NA,NA,NA
520297315,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
520375382,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
520428515,"Silver",NA,NA,NA,NA,NA,NA,NA
520509604,"50 Flex Block",NA,NA,NA,NA,NA,NA,NA
520526571,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
520545511,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
520570517,"105 Flex Block",NA,NA,NA,NA,NA,NA,NA
520584679,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
520633604,NA,NA,"Bronze","Bronze",NA,NA,NA,NA
520654684,NA,NA,"Cardinal",NA,NA,NA,NA,NA
520695630,"Gold","Gold",NA,NA,NA,NA,NA,NA
520713724,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
520723765,NA,NA,NA,NA,"Cardinal","Cardinal","Campanile","Campanile"
520726730,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
520824853,NA,NA,"Cardinal","85 Flex Block",NA,NA,NA,NA
520839974,NA,NA,"Cardinal","Cardinal","100 Meal Blocks","25 Meal Blocks","100 Meal Blocks","50 Meal Blocks"
520937900,NA,NA,"Cyclone","Cyclone","Cardinal","Cardinal","Cardinal","Cardinal"
520978065,"Cyclone","Cyclone",NA,NA,NA,NA,NA,NA
520980927,NA,NA,NA,NA,"Gold","Gold",NA,NA
521063113,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
521071195,NA,NA,"Gold",NA,NA,NA,NA,NA
521108358,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
521127291,NA,NA,"Cyclone","Cyclone",NA,NA,NA,NA
521176241,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
521313474,NA,NA,"Bronze","Bronze","Campanile","Campanile","Campanile","Campanile"
521367579,NA,NA,"Cardinal","Cardinal","100 Meal Blocks","100 Meal Blocks",NA,NA
521503685,NA,NA,NA,NA,"Cardinal","Cardinal","50 Meal Blocks",NA
521506642,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
521553680,NA,"Cardinal",NA,NA,NA,NA,NA,NA
521563680,"Cardinal","Cardinal","Bronze","Bronze",NA,NA,NA,NA
521585666,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
521602824,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
521618866,NA,NA,NA,NA,NA,"50 Meal Blocks",NA,NA
521637826,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
521670716,"Gold","Gold",NA,NA,NA,NA,NA,NA
521717977,"Gold","Gold",NA,NA,NA,NA,NA,NA
521796850,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
521797919,NA,"Cardinal",NA,NA,NA,NA,NA,NA
521831956,NA,NA,NA,NA,"Cardinal","Cardinal","Gold","Gold"
521896910,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
521922353,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
521941093,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
522042201,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
522065398,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA
522121352,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
522163984,"Cardinal","Cardinal","Bronze",NA,NA,NA,NA,NA
522214433,NA,"Gold",NA,NA,NA,NA,NA,NA
522237587,NA,NA,"85 Flex Block",NA,"50 Meal Blocks",NA,NA,NA
522243493,"Gold",NA,NA,NA,NA,NA,NA,NA
522277394,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
522292403,"105 Flex Block",NA,NA,NA,NA,NA,NA,NA
522314554,NA,NA,NA,NA,"Gold","Gold","Campanile","Campanile"
522340517,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
522379013,NA,NA,"Gold","Gold",NA,NA,NA,NA
522403414,NA,NA,NA,NA,"Cardinal","Cardinal","50 Meal Blocks",NA
522404674,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
522407709,NA,"Cardinal",NA,NA,NA,NA,NA,NA
522499713,"Cardinal","Cardinal",NA,"25 Flex Block",NA,NA,NA,NA
522575999,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
522615872,NA,NA,NA,NA,"Cardinal","Gold","Campanile","50 Meal Blocks"
522651758,NA,NA,NA,NA,NA,NA,"Cardinal","Campanile"
522661264,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
522715968,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
522760943,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
522811079,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
522838199,NA,NA,"Gold","Gold","25 Meal Blocks","25 Meal Blocks","25 Meal Blocks",NA
522893003,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
522915172,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
522916132,NA,NA,NA,NA,"Cardinal",NA,NA,NA
522927120,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
522971146,NA,NA,NA,"Cardinal",NA,NA,NA,NA
522977256,"Cardinal","Cardinal","Gold","Bronze","100 Meal Blocks","50 Meal Blocks","50 Meal Blocks",NA
523005438,"Cardinal","Cardinal","Silver","Silver",NA,"Campanile","100 Meal Blocks",NA
523049458,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
523104404,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
523105851,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
523131405,"Cardinal","CyFlex","CyFlex","CyFlex",NA,NA,NA,NA
523158416,"Cardinal","Cardinal","Cardinal",NA,NA,NA,NA,NA
523204806,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
523269608,NA,NA,"Gold","Gold","Gold","Gold",NA,NA
523279656,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
523355738,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
523363097,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
523387500,NA,NA,NA,"Cyclone",NA,NA,NA,NA
523513885,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
523531675,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
523563597,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
523587240,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
523618942,NA,NA,NA,NA,"50 Meal Blocks",NA,"50 Meal Blocks",NA
523618980,NA,NA,"Silver","Silver","Cardinal","Cardinal","Cardinal","Cardinal"
523647036,"Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal",NA,NA
523658098,"Silver","Silver","105 Flex Block",NA,NA,NA,NA,NA
523686067,"105 Flex Block",NA,NA,NA,NA,NA,NA,NA
523688049,NA,NA,"Gold","Gold",NA,NA,NA,NA
523926523,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
524013495,NA,NA,NA,NA,NA,NA,"50 Meal Blocks",NA
524021412,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
524030494,"105 Flex Block",NA,"105 Flex Block",NA,"100 Meal Blocks",NA,NA,NA
524045578,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
524123576,NA,NA,NA,NA,NA,NA,"Gold","Gold"
524131577,NA,NA,"Gold","Gold","25 Meal Blocks","25 Meal Blocks","25 Meal Blocks",NA
524179647,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
524183524,NA,NA,"Cyclone","Cyclone","Campanile","Campanile",NA,NA
524283603,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
524314733,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal"
524341716,NA,NA,NA,NA,"Gold","Campanile","Cardinal",NA
524373622,NA,NA,NA,NA,NA,NA,"Gold","Gold"
524395761,"Cardinal","Cardinal","Bronze","Bronze",NA,NA,NA,NA
524411825,"50 Flex Block",NA,NA,NA,NA,NA,NA,NA
524421806,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Campanile",NA
524430033,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
524450867,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
524454890,"50 Flex Block","25 Flex Block",NA,NA,NA,"25 Meal Blocks",NA,NA
524503935,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
524544029,"Cardinal","Cardinal","85 Flex Block",NA,NA,NA,NA,NA
524654069,NA,NA,"Gold","Gold",NA,NA,NA,NA
524660408,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
524716268,NA,NA,"Gold","CyFlex","Campanile","25 Meal Blocks",NA,NA
524735102,NA,NA,NA,NA,"Cardinal","Cardinal","100 Meal Blocks",NA
524761197,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
524784269,"Gold","Gold",NA,NA,NA,NA,NA,NA
524785171,"105 Flex Block",NA,NA,NA,NA,NA,NA,NA
524824244,NA,NA,NA,NA,"25 Meal Blocks",NA,"25 Meal Blocks",NA
524876201,NA,NA,"Cardinal","Gold","Campanile","Campanile","25 Meal Blocks",NA
524915428,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
524996311,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
525019535,NA,NA,"Cardinal","Cardinal","25 Meal Blocks",NA,NA,NA
525024629,NA,NA,"Cardinal","Gold",NA,NA,NA,NA
525038564,NA,NA,NA,NA,"100 Meal Blocks",NA,"50 Meal Blocks",NA
525047666,"Cardinal","Gold",NA,NA,NA,NA,NA,NA
525074522,NA,NA,"Cardinal",NA,NA,NA,NA,NA
525095618,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
525121636,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
525191666,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
525245711,"105 Flex Block",NA,"105 Flex Block",NA,"50 Meal Blocks",NA,NA,NA
525263734,NA,NA,NA,NA,"Cardinal","Cardinal","Campanile","Campanile"
525307959,"Cardinal","Cardinal","Bronze",NA,NA,NA,NA,NA
525312801,"85 Flex Block","50 Flex Block","50 Flex Block",NA,NA,NA,NA,NA
525313891,"Cardinal","Cardinal",NA,NA,"Cardinal",NA,NA,NA
525323823,"Cardinal","Cardinal","85 Flex Block",NA,NA,NA,NA,NA
525366892,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
525368958,NA,NA,"Gold","Gold",NA,NA,NA,NA
525406911,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
525434966,NA,NA,"Gold",NA,NA,NA,NA,NA
525459095,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal",NA
525543020,"Gold","Gold",NA,NA,NA,NA,NA,NA
525593024,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
525658219,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal","50 Meal Blocks",NA
525661166,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
525728200,NA,NA,"Cardinal","Cardinal","Gold",NA,"100 Meal Blocks","100 Meal Blocks"
525735293,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
525737200,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
525809999,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
525813385,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
525856372,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
525896439,NA,NA,NA,NA,NA,NA,"Gold","Gold"
525921949,NA,NA,NA,NA,NA,NA,"Campanile","Campanile"
525949554,"Bronze","Bronze","105 Flex Block",NA,"100 Meal Blocks",NA,"50 Meal Blocks",NA
525974271,NA,NA,NA,NA,NA,NA,"100 Meal Blocks",NA
525989558,"50 Flex Block",NA,NA,NA,NA,NA,NA,NA
526029779,"Gold","Gold",NA,NA,NA,NA,NA,NA
526114763,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
526177782,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
526201209,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
526224864,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
526225852,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
526261092,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
526307930,"Cardinal","Cardinal","25 Flex Block",NA,NA,NA,NA,NA
526317990,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
526318980,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
526338049,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
526344912,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
526395980,NA,NA,NA,NA,NA,NA,"Gold","Gold"
526403025,NA,NA,"Cyclone","Cyclone",NA,NA,NA,NA
526556180,"Gold","Gold","Gold","Gold","Campanile","Campanile",NA,NA
526562196,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
526776428,"25 Flex Block",NA,NA,NA,NA,NA,NA,NA
526796300,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
526842475,"Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal"
526848519,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
526932574,"Cardinal",NA,NA,NA,NA,NA,NA,NA
526953585,NA,NA,"Cardinal","Cardinal","100 Meal Blocks",NA,"100 Meal Blocks",NA
527014754,NA,NA,"Gold","Gold",NA,NA,NA,NA
527026315,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
527072761,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
527093713,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
527189997,"Gold","Gold",NA,NA,NA,NA,NA,NA
527285028,NA,NA,"85 Flex Block",NA,NA,NA,NA,NA
527353162,NA,NA,NA,NA,NA,NA,"Campanile","Campanile"
527359117,"Gold","Gold",NA,NA,NA,NA,NA,NA
527375846,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
527455911,NA,NA,NA,NA,NA,NA,"Campanile","Campanile"
527506241,NA,NA,NA,NA,NA,"Cardinal",NA,NA
527537112,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
527562235,NA,NA,NA,NA,"Gold","Gold",NA,NA
527588389,NA,NA,"Gold","Gold",NA,NA,NA,NA
527606332,NA,NA,NA,NA,NA,NA,"Gold","Gold"
527635352,NA,NA,"Cardinal","Gold","100 Meal Blocks",NA,NA,NA
527640307,NA,NA,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal"
527662381,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
527690396,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
527706461,"Gold","Gold","Cardinal","Gold","Campanile","Campanile","Campanile","Campanile"
527753961,NA,NA,"CyFlex","CyFlex","Campanile","Campanile",NA,NA
527881258,NA,NA,NA,NA,"Cardinal","Gold",NA,NA
527961636,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
527964612,"Cardinal","Cardinal","85 Flex Block","50 Flex Block","100 Meal Blocks",NA,NA,NA
527965051,NA,NA,NA,NA,NA,NA,"Cardinal","Campanile"
527988778,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
527993663,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
528027897,NA,NA,NA,NA,NA,NA,"Cardinal","Gold"
528158990,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
528325132,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
528362196,NA,NA,"Gold","Gold",NA,NA,NA,NA
528372135,NA,NA,NA,NA,"Cardinal","Gold","50 Meal Blocks",NA
528422699,NA,NA,NA,NA,NA,NA,"Gold","Gold"
528423295,NA,NA,NA,NA,"Campanile","Campanile",NA,NA
528474272,"Cardinal","Cardinal","Cardinal","Cardinal","Campanile","Campanile","Campanile","Campanile"
528486280,"Cardinal","Cardinal","Silver","Silver","100 Meal Blocks",NA,NA,NA
528512325,NA,NA,NA,NA,"Cardinal","Gold",NA,"Campanile"
528648509,NA,NA,NA,NA,"Gold","Gold",NA,NA
528678874,NA,NA,NA,NA,NA,NA,"25 Meal Blocks","50 Meal Blocks"
528697505,NA,NA,NA,NA,"Cardinal","Campanile",NA,NA
528705542,NA,NA,NA,NA,"Campanile","Campanile",NA,NA
528732564,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
528771565,NA,NA,NA,NA,"Cardinal","Cardinal",NA,"50 Meal Blocks"
528815674,"Gold","Gold",NA,NA,NA,NA,NA,NA
528821626,NA,NA,"Cardinal",NA,NA,NA,NA,NA
528833604,NA,NA,"Gold",NA,NA,NA,NA,NA
528858537,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
528858687,NA,NA,NA,"Cardinal",NA,NA,NA,NA
528926762,"50 Flex Block",NA,NA,NA,NA,NA,NA,NA
528957731,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Campanile"
528994763,NA,NA,NA,NA,"Cardinal","Campanile",NA,NA
529064970,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
529076057,"Bronze","Bronze","50 Flex Block",NA,NA,NA,NA,NA
529099003,"Gold","Gold",NA,NA,NA,NA,NA,NA
529110077,"Gold","Gold",NA,NA,NA,NA,NA,NA
529114084,NA,NA,NA,NA,NA,NA,"Cardinal",NA
529123074,"25 Flex Block",NA,NA,NA,NA,NA,NA,NA
529185071,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
529254144,NA,NA,"Cardinal","Cardinal","Gold","Gold","25 Meal Blocks",NA
529262175,NA,NA,NA,NA,"Cardinal","Cardinal","25 Meal Blocks",NA
529269227,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
529277239,"50 Flex Block",NA,NA,NA,NA,NA,NA,NA
529302202,"85 Flex Block",NA,"50 Flex Block",NA,NA,NA,NA,NA
529308319,NA,NA,"Gold","Gold",NA,NA,NA,NA
529404345,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
529412386,NA,NA,NA,NA,"Gold","Gold","Gold","Gold"
529429427,NA,NA,"Gold","Gold",NA,NA,NA,NA
529435387,NA,NA,NA,NA,"Gold","Gold",NA,NA
529454373,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
529538505,"Cardinal","Gold",NA,NA,NA,NA,NA,NA
529630558,NA,NA,NA,NA,"Cardinal","Cardinal","Campanile","Campanile"
529665328,NA,NA,NA,NA,NA,NA,"Cardinal",NA
529722635,NA,NA,NA,NA,"Cardinal","Cardinal",NA,NA
529788729,"Cardinal","Cardinal","Cardinal","Cardinal","Campanile","Gold",NA,NA
529872785,"Gold","Gold",NA,NA,NA,NA,NA,NA
529888848,NA,NA,"Gold","Gold",NA,NA,NA,NA
529901856,NA,NA,"105 Flex Block","105 Flex Block","100 Meal Blocks",NA,NA,NA
529970853,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
529990883,"Cardinal","Cardinal","105 Flex Block",NA,"50 Meal Blocks",NA,NA,NA
530037056,"Cyclone",NA,NA,NA,NA,NA,NA,NA
530094080,NA,NA,"Cardinal","Cardinal",NA,NA,NA,NA
530112147,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
530127181,NA,NA,NA,NA,"Cardinal","Cardinal","25 Meal Blocks",NA
530143141,"Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal","Cardinal"
530155041,NA,NA,"Cardinal","Cardinal",NA,"50 Meal Blocks","50 Meal Blocks","50 Meal Blocks"
530216252,"Cardinal","Cardinal",NA,NA,NA,NA,NA,NA
530337427,NA,NA,NA,NA,"Cardinal",NA,NA,NA
530342332,"50 Flex Block",NA,NA,NA,NA,NA,NA,NA
530447451,NA,NA,NA,NA,NA,NA,"Cardinal","Cardinal"
530482416,NA,NA,"Cardinal","Cardinal","Campanile",NA,NA,NA
530679795,NA,NA,NA,NA,"Gold","Gold",NA,NA
530681667,NA,NA,"Cardinal","Cardinal","50 Meal Blocks",NA,"50 Meal Blocks",NA
530681694,"Gold","Gold",NA,NA,NA,NA,NA,NA
530685087,NA,NA,NA,NA,"Cardinal","Gold","Campanile","Campanile"
530698769,"Cardinal",NA,NA,NA,NA,NA,NA,NA
530719896,"Cardinal","Cardinal","Silver","Silver",NA,NA,NA,NA
530778740,NA,NA,"Cardinal","Cardinal","Cardinal","Cardinal",NA,NA
530843831,"Silver","Silver",NA,NA,NA,NA,NA,NA
