Rating,Body,Dining Hall,Date,reviewUrl
3,"Good breakfast food, love to ice cream. Wing night is the best time to attend this location for your daily caloric intake",Seasons Marketplace,1/26/2022,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtcHBLTHBnRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDmppKLpgE%7CCgsI_uvGjwYQ-J7GUA%7C?hl=en
3,,Seasons Marketplace,4/25/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZbjRMazlnRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICYn4Lk9gE%7CCgsIz6uH5gUQiIvdbw%7C?hl=en
4,,Seasons Marketplace,10/8/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwd191R3N3RRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIC0w_uGswE%7CCgsI-Ynz7AUQiMugGw%7C?hl=en
5,,Seasons Marketplace,1/16/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJemFQZHB3RRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDIzaPdpwE%7CCgwI0Or64QUQg4KCoAE%7C?hl=en
4,,Seasons Marketplace,8/18/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDOHVUMDRBRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICC8uT04AE%7CCgwI5KXw-QUQiP3isQI%7C?hl=en
5,Great price for such a wide range of food,Seasons Marketplace,11/19/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJZ2J1azRBRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICIgbuk4AE%7CCgsI1o7I3wUQuN_IXQ%7C?hl=en
4,Really good food!,Seasons Marketplace,5/31/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRcUtleExnEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDQqKexLg%7CCgwIvMi-2AUQwMOl-wE%7C?hl=en
1,,Seasons Marketplace,3/17/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNjcFpQWXBRRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICcpZPYpQE%7CCgwI6JvD8wUQ0IqKkwI%7C?hl=en
4,,Seasons Marketplace,11/18/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwdzU3UDZnRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgID0w57P6gE%7CCgwIzdXH7gUQyKih2gE%7C?hl=en
5,,Seasons Marketplace,2/4/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNza2N5QUpREAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICskcyAJQ%7CCgwIzc_n8QUQoJeJ5wI%7C?hl=en
1,They cannot make made to order grilled cheese to save their life.,Seasons Marketplace,8/9/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3LUx2c01BEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICw-LvsMA%7CCgwI056z2wUQgLXStwM%7C?hl=en
4,,Seasons Marketplace,11/19/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNNbUxleW9BRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICMmLeyoAE%7CCgwI9trP7gUQ8Lz1jAE%7C?hl=en
4,Only reason for the 4 star rating is they keep filling up the frozen yogurt machine with ice cream.,Seasons Marketplace,2/9/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvOHNLUHB3RRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICo8sKPpwE%7CCgwIpYr84gUQuKvMkwM%7C?hl=en
4,Good place,Seasons Marketplace,1/12/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNbS1UTTBRRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDMm-TM0QE%7CCgwI48bt8AUQkOWa0AI%7C?hl=en
3,,Seasons Marketplace,11/9/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpbGJuQUhREAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICilbnAHQ%7CCgwIidym_QUQ2M_zwAI%7C?hl=en
2,,Seasons Marketplace,1/2/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNa2JtYS1BRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDMkbma-AE%7CCgsIh9a38AUQ0PncGw%7C?hl=en
5,Love my experience. It's quite great I love to see my dad when I come here! Drinks are great see many options!,Seasons Marketplace,9/13/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnazdpT0JREAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDgk7iOBQ%7CCgsIyLbq3AUQ4LHdVQ%7C?hl=en
5,,Seasons Marketplace,9/11/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwNEphTk1nEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIC04JaNMg%7CCgwI3vPh6wUQyIn_xgM%7C?hl=en
1,Horrible food quality. Got food poisoning here multiple times. Cannot stress enough that you avoid this place at all costs.,Seasons Marketplace,11/4/2023,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGNk02QktBEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDF6M6BKA%7CCgwIqamZqgYQqKu0vwI%7C?hl=en
2,,Seasons Marketplace,10/17/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR3c29fZk9BEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDwso_fOA%7CCgwI4IGb3gUQwNDZgQM%7C?hl=en
5,,Seasons Marketplace,5/1/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZbEpfendRRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDYlJ_zwQE%7CCgwI_uWj5gUQsJff0AM%7C?hl=en
5,,Seasons Marketplace,2/24/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvdllQLV9BRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICovYP-_AE%7CCgwI0uLL4wUQ2Ki0iQE%7C?hl=en
5,,Seasons Marketplace,1/17/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNbjRHTVV3EAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDMn4GMUw%7CCgwIpqOE8QUQwPjskgM%7C?hl=en
4,,Seasons Marketplace,8/21/2022,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1M3FTczF3RRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDu3qSs1wE%7CCgsI58iJmAYQoJK2Jw%7C?hl=en
2,they be burning all the pizza every time i go there,Seasons Marketplace,11/6/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJaXVidl9nRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICIiubv_gE%7CCgsIgOGH3wUQ3pusMg%7C?hl=en
4,,Seasons Marketplace,12/9/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURpeGVHYndRRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDixeGbwQE%7CCgwIzdTE_gUQ-PKJ2AE%7C?hl=en
5,,Seasons Marketplace,12/21/2022,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCNHE3NTFBRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICB4q751AE%7CCgwIrayJnQYQ-J6Z3AE%7C?hl=en
3,"Some of the food inherently sucks; Thats to be expected, kinda, at ISU. The best parts of Seasons are the greens, depending on the time and day, the sweets, and the Italian portion. Most of time, if you choose to eat Seasons, you will find food that is barely cooked enough that is served to students fast; thats for everything except the sweets which more likely than not come out of a package. The service is also inconsistent. Overall it's the weakest of the other dining locations on campus.",Seasons Marketplace,2/2/2025,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYbnM3ZzdBRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICXns7g7AE%7CCgwIgfX6vAYQ8KfT6gI%7C?hl=en
5,,Seasons Marketplace,9/11/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBcnBhT21RRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICArpaOmQE%7CCgwI4avh3AUQoL33zAI%7C?hl=en
4,"Favorite place to eat in campus. The food is good. I love the music and atmosphere. Also, there are windows, which let's in a lot of natural light.",Seasons Marketplace,9/30/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnMk1HQTZnRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDg2MGA6gE%7CCgwIuoXE3QUQgNO0mgE%7C?hl=en
5,,Seasons Marketplace,10/6/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUMwamFBeRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIC0jaAy%7CCgwI3t3k7AUQqPSk1QM%7C?hl=en
4,"Nice place to grab a meal. Some of they preparations are very stable, so you know you'll almost invariably find them. Besides those, there's also a reasonable variety. Breakfast early on weekends is very limited, though.",Seasons Marketplace,2/21/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvMVllTnJnRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICo1YeNrgE%7CCgwIlsu74wUQyKn-qgI%7C?hl=en
4,,Seasons Marketplace,3/14/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNjc2FfZUtnEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICcsa_eKg%7CCgsIs9aw8wUQ6LGcbw%7C?hl=en
5,,Seasons Marketplace,3/12/2022,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXNEx5UEN3EAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDW4LyPCw%7CCgsI9tyxkQYQiOWwdA%7C?hl=en
4,,Seasons Marketplace,8/17/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDa3RIdkhnEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICCktHvHg%7CCgsIn7Hs-QUQ2PO_fQ%7C?hl=en
3,,Seasons Marketplace,4/14/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZOGZTeFNnEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICY8fSxSg%7CCgsI6ozK5QUQ8Oqlag%7C?hl=en
4,"Good option on campus, many choices",Seasons Marketplace,10/9/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwazRTdjZRRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIC0k4Sv6QE%7CCgwIqMT17AUQuO2N-gE%7C?hl=en
1,"Unless you plan on living off pizza and pasta during your time here at Iowa state seasons marketplace is absolutely terrible, everything is deep fried and sodium loaded , for example the wood grill has ribs with 3,210 mg of sodium per serving . (Youre meant to consume 2000mg max a day) the food is very unappetizing and the menus are very often misleading, often having things listed not available, and the only thing that would be somewhat macro nutrient friendly the bonsias has been closed for 3 weeks straight. If youre planning on eating after 7 30 pm forget it , unless like I mentioned you would like to live off burned pizza and stale pasta. Its ridiculous that students pay a mandatory $2,000 for a meal plan for which most days has next to nothing nutritious. As a first year student I dont plan on returning next year to live on campus, I hope they are able to make some changes and idk maybe have things that are actually beneficial to someones health rather than attempting to give people kidney stones with the insane amounts of sodium in the food options .",Seasons Marketplace,9/28/2021,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2eHRMZkd3EAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgID6xtLfGw%7CCgwI69jJigYQsO_93gE%7C?hl=en
2,,Seasons Marketplace,1/9/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNM2FiaDF3RRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDM3abh1wE%7CCgwIw6La8AUQoNyGjQI%7C?hl=en
3,,Seasons Marketplace,11/30/2021,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURHb2FQcFBBEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDGoaPpPA%7CCgwIpeqYjQYQ8POptQM%7C?hl=en
2,,Seasons Marketplace,12/6/2021,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURHellHZjR3RRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDGzYGf4wE%7CCgwIyfq1jQYQ8M-wjQM%7C?hl=en
4,,Seasons Marketplace,11/26/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJLWNLVFVBEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICI-cKTUA%7CCgwI2oLt3wUQmKzlxQE%7C?hl=en
4,"Probably the second best dining center on campus. They have a wide variety, but it tends to get busy. And as we all know, its hard to get a fork when its busy.",Seasons Marketplace,9/2/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRd05HSmpRRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICQwNGJjQE%7CCgsI2cWw3AUQyIyjGg%7C?hl=en
4,,Seasons Marketplace,6/19/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBdjRDMDdBRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDAv4C07AE%7CCgsIl9yh2QUQwJTeDw%7C?hl=en
3,,Seasons Marketplace,10/26/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwN0oyZG13RRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgID07J2dmwE%7CCgsIlJjS7QUQ4OrsIA%7C?hl=en
3,"Selection was limited, food was sub par, but typical buffet.",Seasons Marketplace,5/13/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnOV9mSlZBEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICg9_fJVA%7CCgwIh6fe1wUQgMOg1AM%7C?hl=en
3,"Depending on the day, Seasons can be mid or really bussin. Typically not as good on the weekends because they don't open Bonsai's (the grill area). The Bonsai area is usually open on the weekdays and when it is, the food is usually heat Edit: place has gone downhill tbh, i also saw mold on the bread once",Seasons Marketplace,9/23/2024,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtaXNYTG1BRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIC-isXLmAE%7CCgsIi-PCtwYQgIXyEQ%7C?hl=en
1,Horrible food that costs way too much. I have found food on a fresh plate,Seasons Marketplace,4/24/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZajc2ZldnEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICYj76fWg%7CCgwIzvKC5gUQ4OOwkAM%7C?hl=en
4,,Seasons Marketplace,9/9/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDM19uYkVREAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICC3_nbEQ%7CCgwIwYTk-gUQ2Kyc0AM%7C?hl=en
4,"Seasons is going to be the best choice for buffet style food on campus. The food is generally good and they have a wide variety of options. They generally use the same schedule each week, so it can get very repetitive. Sometimes the hold special events, like Africa night, where they will have foods relating to the theme.",Seasons Marketplace,7/25/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNVZ1pyaGRBEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICUgZrhdA%7CCgwIoOHn6QUQoMrC-wE%7C?hl=en
5,,Seasons Marketplace,10/25/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwakxxUS1RRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgID0jLqQ-QE%7CCgwI95TM7QUQiI2shwM%7C?hl=en
5,,Seasons Marketplace,6/30/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRaExMMVBREAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDQhLL1PQ%7CCgsI_aTe2QUQgOHrFw%7C?hl=en
1,The service was awful come here if you want to enjoy looking like a statue waiting in line,Seasons Marketplace,11/8/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwd2M3RTV3RRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgID0wc7E5wE%7CCgwIvKCT7gUQoMbLrQM%7C?hl=en
5,Great food buffet with great ambience of college life,Seasons Marketplace,8/4/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBMjVDclpREAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICA25CrZQ%7CCgwIsvWW2wUQwP2n5gE%7C?hl=en
3,,Seasons Marketplace,1/1/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNZ2ZhX3lnRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDMgfa_ygE%7CCgwI67ax8AUQ0LeX3QI%7C?hl=en
5,,Seasons Marketplace,8/23/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRMmNpZTVBRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICQ2cie5AE%7CCgwIn7f42wUQgKXFzgI%7C?hl=en
4,,Seasons Marketplace,11/16/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJbnFTaE5nEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICInqShNg%7CCgwI4Pa73wUQ35r7uAE%7C?hl=en
5,Food,Seasons Marketplace,1/29/2023,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCMjRqZlZREAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDB24jfVQ%7CCgwI6Y3angYQiL7OlQI%7C?hl=en
4,"Best on campus overall, Bonsai and Wood Grille are particular highlights",Seasons Marketplace,12/15/2023,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWcloyZEtBEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDVrZ2dKA%7CCgwItLDuqwYQuJmy9wE%7C?hl=en
5,,Seasons Marketplace,8/21/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVdXBLWTZBRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDUupKY6AE%7CCgwIzbXy6gUQiJqBjAE%7C?hl=en
5,,Seasons Marketplace,2/3/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvbVBQSjVRRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIComPPJ5QE%7CCgwIxrTd4gUQtqnGwAM%7C?hl=en
5,,Seasons Marketplace,11/6/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQwM3RDaFpnEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgID03tChZg%7CCgwIi-CK7gUQuMqklQE%7C?hl=en
5,,Seasons Marketplace,1/27/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJejktdGFnEAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDIz9-tag%7CCgsI9s634gUQ-InWVg%7C?hl=en
5,,Seasons Marketplace,7/5/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBbW96Q19nRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICAmozC_gE%7CCgsIoI752QUQgNjxFg%7C?hl=en
3,,Seasons Marketplace,12/18/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNOU1hS053EAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDM9MaKNw%7CCgsIkfjp7wUQqK7qCQ%7C?hl=en
5,Definitely has an edge over UDCC,Seasons Marketplace,11/2/2018,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJdk1lUThnRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICIvMeQ8gE%7CCgsIhIrv3gUQsNWZJA%7C?hl=en
3,"Not the best food on campus, and hours make it hard to eat a late breakfast at",Seasons Marketplace,8/23/2020,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDcnVMMG1RRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgICCruL0mQE%7CCgwIi5eH-gUQwLvb1gM%7C?hl=en
5,,Seasons Marketplace,11/8/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwb2J1NjF3RRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgID0obu61wE%7CCgsIq4iW7gUQ6JiDCw%7C?hl=en
4,,Seasons Marketplace,8/23/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURVenRLTFNREAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDUztKLSQ%7CCgsIpr2A6wUQgOiZdw%7C?hl=en
4,,Seasons Marketplace,12/22/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNX0xmanJRRRAB!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIDM_LfjrQE%7CCgwIzu_77wUQyIqbhgM%7C?hl=en
5,"Great selection, great food",Seasons Marketplace,9/24/2019,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwcHJ1R1RREAE!2m1!1s0x0:0xd1aee3a51a1b97fd!3m1!1s2@1:CIHM0ogKEICAgIC0pruGTQ%7CCgwIpLqp7AUQgMj2oQE%7C?hl=en
